"n","target_cv","actual_cv","mttf_true","mttf_full","mttf_reduced","mttf_adaptive_lrt","selected_model_lrt","cv_hat","mttf_adaptive_cv","selected_model_cv","Lambda","p_value","loglik_F","loglik_R","conv_F"
500,0.04,0.0547722557505166,221.349288166668,218.281981595489,218.677457225944,218.677457225944,"reduced",0.0804369402940383,218.677457225944,"reduced",1.61429933501586,0.806219829122828,-3121.05481412521,-3121.86196379272,0
500,0.04,0.0547722557505166,221.349288166668,226.194492564874,228.956636408836,228.956636408836,"reduced",0.209115842795816,226.194492564874,"full",9.15875881733064,0.0572514759815934,-3057.71194521299,-3062.29132462166,0
500,0.04,0.0547722557505166,221.349288166668,215.219843264981,219.635605513607,215.219843264981,"full",0.335559373941561,215.219843264981,"full",23.5610163054462,9.77999059084512e-05,-3118.01327551815,-3129.79378367087,0
500,0.04,0.0547722557505166,221.349288166668,229.82414651152,230.741062216197,230.741062216197,"reduced",0.112261245069987,229.82414651152,"full",3.4143507101353,0.491020417692985,-3064.34892694481,-3066.05610229988,0
500,0.04,0.0547722557505166,221.349288166668,237.494795509658,237.70497378635,237.70497378635,"reduced",0.0467169876357245,237.70497378635,"reduced",0.580138754513428,0.965244946280523,-3035.97012497823,-3036.26019435549,0
500,0.04,0.0547722557505166,221.349288166668,216.852588709034,219.506876716651,216.852588709034,"full",0.250232068703015,216.852588709034,"full",11.8605384035272,0.0184190367456141,-3055.21873822579,-3061.14900742756,0
500,0.04,0.0547722557505166,221.349288166668,214.33933893388,216.369491120742,214.33933893388,"full",0.19731638976277,214.33933893388,"full",12.0942991985848,0.0166636367061291,-3130.75745576729,-3136.80460536658,0
500,0.04,0.0547722557505166,221.349288166668,219.253106578038,219.712093217578,219.712093217578,"reduced",0.0419841336390296,219.712093217578,"reduced",0.351967371103456,0.986217156272225,-3106.8123502009,-3106.98833388645,0
500,0.04,0.0547722557505166,221.349288166668,207.815091986641,208.588418215233,208.588418215233,"reduced",0.114357539187076,207.815091986641,"full",4.82297002763335,0.305948855650555,-3111.42295849697,-3113.83444351079,0
500,0.04,0.0547722557505166,221.349288166668,206.211834408576,207.315661759405,207.315661759405,"reduced",0.14787701530341,206.211834408576,"full",4.98718490552983,0.28861493334722,-3102.27450841489,-3104.76810086766,0
500,0.04,0.0547722557505166,221.349288166668,206.390504654576,206.868690193851,206.868690193851,"reduced",0.110479289858981,206.390504654576,"full",3.77980928420675,0.43662475528038,-3154.25762254959,-3156.14752719169,0
500,0.04,0.0547722557505166,221.349288166668,231.054572408025,232.886583811674,232.886583811674,"reduced",0.165757838300356,231.054572408025,"full",6.4489902087962,0.16803292230988,-2999.3268443895,-3002.5513394939,0
500,0.04,0.0547722557505166,221.349288166668,207.561438697406,208.406589507602,208.406589507602,"reduced",0.131437835481722,207.561438697406,"full",4.4294861368453,0.350990672327171,-3136.35522773369,-3138.56997080211,0
500,0.04,0.0547722557505166,221.349288166668,221.135663015236,222.509019152647,222.509019152647,"reduced",0.0773519761662271,222.509019152647,"reduced",1.60952694347452,0.807078832888832,-3086.81368533295,-3087.61844880469,0
500,0.04,0.0547722557505166,221.349288166668,219.53836092217,219.887935299609,219.887935299609,"reduced",0.0778573425889054,219.887935299609,"reduced",1.91979520895984,0.750507694686404,-3084.39007856564,-3085.34997617012,0
500,0.04,0.0547722557505166,221.349288166668,204.088669870154,204.425039991532,204.425039991532,"reduced",0.0674612620974871,204.425039991532,"reduced",1.46341268530432,0.833102083579157,-3106.30105028044,-3107.0327566231,0
500,0.04,0.0547722557505166,221.349288166668,222.338052578077,222.565357435564,222.565357435564,"reduced",0.0683326559760014,222.565357435564,"reduced",1.23255791522024,0.872709630025029,-3100.63220788086,-3101.24848683847,0
500,0.04,0.0547722557505166,221.349288166668,221.6162638872,224.217070508136,224.217070508136,"reduced",0.195457471518287,221.6162638872,"full",8.46195759193779,0.07604877371544,-3104.24672462348,-3108.47770341945,0
500,0.04,0.0547722557505166,221.349288166668,208.800875127576,209.847150073727,209.847150073727,"reduced",0.174867545513703,208.800875127576,"full",5.2893173980292,0.2588786206359,-3140.42066298524,-3143.06532168425,0
500,0.04,0.0547722557505166,221.349288166668,217.541212281747,219.080666511799,219.080666511799,"reduced",0.179579636803759,217.541212281747,"full",6.99748911693041,0.136020973582122,-3087.63379113074,-3091.13253568921,0
500,0.04,0.0547722557505166,221.349288166668,222.190653234687,223.533372704834,223.533372704834,"reduced",0.143412419146203,222.190653234687,"full",4.7191805164739,0.31734326418394,-3046.78541005713,-3049.14500031536,0
500,0.04,0.0547722557505166,221.349288166668,246.874176449857,249.567979898414,249.567979898414,"reduced",0.164759426557692,246.874176449857,"full",5.73473772483248,0.219853367302163,-2949.81615020415,-2952.68351906657,0
500,0.04,0.0547722557505166,221.349288166668,217.03493313733,217.521282559027,217.521282559027,"reduced",0.0986863609340174,217.521282559027,"reduced",2.83177750959021,0.586359895966233,-3093.18346991068,-3094.59935866548,0
500,0.04,0.0547722557505166,221.349288166668,219.863770426049,221.162044304104,221.162044304104,"reduced",0.137220903802692,219.863770426049,"full",5.40359577198706,0.248334346545879,-3114.23544696483,-3116.93724485082,0
500,0.04,0.0547722557505166,221.349288166668,210.408563730093,211.550522516527,211.550522516527,"reduced",0.136551870087571,210.408563730093,"full",4.75943362051385,0.312883335417184,-3072.8087196462,-3075.18843645645,0
500,0.04,0.0547722557505166,221.349288166668,216.263152549988,217.366046192402,217.366046192402,"reduced",0.142030396242606,216.263152549988,"full",5.38091298422751,0.250397322898589,-3099.18040520996,-3101.87086170208,0
500,0.04,0.0547722557505166,221.349288166668,220.598840331531,222.191313042923,222.191313042923,"reduced",0.0563350383116116,222.191313042923,"reduced",0.96087982748395,0.915668727319228,-3096.98187691094,-3097.46231682468,0
500,0.04,0.0547722557505166,221.349288166668,222.850829399895,225.11640489751,225.11640489751,"reduced",0.184688960993086,222.850829399895,"full",8.92401873027757,0.0630269650504429,-3106.11216390882,-3110.57417327396,0
500,0.04,0.0547722557505166,221.349288166668,230.995521869891,233.064939012562,233.064939012562,"reduced",0.162122125369531,230.995521869891,"full",6.63857396713502,0.156265836010526,-3059.78597572132,-3063.10526270489,0
500,0.04,0.0547722557505166,221.349288166668,213.850897037087,213.960795824967,213.960795824967,"reduced",0.0566467003634876,213.960795824967,"reduced",0.686479987443818,0.95298568881183,-3144.02113517871,-3144.36437517243,0
500,0.04,0.0547722557505166,221.349288166668,212.193927693855,213.25435876969,213.25435876969,"reduced",0.157601567553609,212.193927693855,"full",7.35003364450495,0.118506903683017,-3157.33754638278,-3161.01256320503,0
500,0.04,0.0547722557505166,221.349288166668,215.045939763738,215.467178778692,215.467178778692,"reduced",0.107233057001526,215.045939763738,"full",3.83131986806711,0.429315264617564,-3104.28473867232,-3106.20039860636,0
500,0.04,0.0547722557505166,221.349288166668,220.159618265704,221.584341388421,221.584341388421,"reduced",0.155578377469072,220.159618265704,"full",6.1440004812257,0.188649232252051,-3120.81250920719,-3123.88450944781,0
500,0.04,0.0547722557505166,221.349288166668,241.027614623418,241.724423705614,241.724423705614,"reduced",0.0842192424363659,241.724423705614,"reduced",1.92550280093928,0.749458647920523,-2968.46441494252,-2969.42716634299,0
500,0.04,0.0547722557505166,221.349288166668,217.954675372284,218.995440352338,218.995440352338,"reduced",0.132081015810824,217.954675372284,"full",4.49016163292254,0.343715650196102,-3124.72372141463,-3126.96880223109,0
500,0.04,0.0547722557505166,221.349288166668,230.635613685102,230.801381215338,230.801381215338,"reduced",0.0681231541287075,230.801381215338,"reduced",1.03390693180063,0.904611742554746,-3073.37979594194,-3073.89674940784,0
500,0.04,0.0547722557505166,221.349288166668,227.113454215247,227.7405028147,227.7405028147,"reduced",0.0975573303955285,227.7405028147,"reduced",3.02695868144474,0.553324109546793,-3039.42295408256,-3040.93643342328,0
500,0.04,0.0547722557505166,221.349288166668,234.288938300648,237.681671346715,237.681671346715,"reduced",0.221359816975174,234.288938300648,"full",8.43880471049852,0.0767640036451565,-3035.25840687019,-3039.47780922544,0
500,0.04,0.0547722557505166,221.349288166668,233.342525811208,235.099142580508,235.099142580508,"reduced",0.162784865115815,233.342525811208,"full",5.55010379050691,0.23536029574628,-3015.79369640895,-3018.56874830421,0
500,0.04,0.0547722557505166,221.349288166668,205.506594368027,206.440695237017,206.440695237017,"reduced",0.112282130045035,205.506594368027,"full",3.80658471319657,0.432814102265659,-3138.159700234,-3140.0629925906,0
500,0.04,0.0547722557505166,221.349288166668,219.709401903357,220.442526215393,220.442526215393,"reduced",0.110831975081861,219.709401903357,"full",3.39724008098801,0.493674199648603,-3092.26213501372,-3093.96075505421,0
500,0.04,0.0547722557505166,221.349288166668,215.612666107026,216.456615171136,216.456615171136,"reduced",0.133382016038815,215.612666107026,"full",4.77119959512493,0.311589483948912,-3115.70910484748,-3118.09470464505,0
500,0.04,0.0547722557505166,221.349288166668,220.356776038528,222.581945075504,222.581945075504,"reduced",0.230184913224451,220.356776038528,"full",7.69063460477537,0.103591026624629,-3067.45275146061,-3071.298068763,0
500,0.04,0.0547722557505166,221.349288166668,224.083362027585,224.273250856356,224.273250856356,"reduced",0.0535161514297211,224.273250856356,"reduced",0.758165605016984,0.943966915896006,-3110.8482198767,-3111.2273026792,0
500,0.04,0.0547722557505166,221.349288166668,207.554156588392,208.07637252729,208.07637252729,"reduced",0.0985806528156458,208.07637252729,"reduced",2.49699386536395,0.645174168718843,-3160.66661419935,-3161.91511113203,0
500,0.04,0.0547722557505166,221.349288166668,214.856910875144,215.425236351538,215.425236351538,"reduced",0.112816623757781,214.856910875144,"full",3.17869095783226,0.528379583203035,-3119.61778794415,-3121.20713342307,0
500,0.04,0.0547722557505166,221.349288166668,219.172618454372,220.523041166822,220.523041166822,"reduced",0.152446504417361,219.172618454372,"full",5.63426784165858,0.22817690259045,-3064.92978266684,-3067.74691658767,0
500,0.04,0.0547722557505166,221.349288166668,225.33329928039,226.112991186754,226.112991186754,"reduced",0.0956192916371446,226.112991186754,"reduced",2.24635417483478,0.690552349977074,-3066.91377430382,-3068.03695139124,0
500,0.04,0.0547722557505166,221.349288166668,220.550796952346,220.980417770759,220.980417770759,"reduced",0.0875402780770014,220.980417770759,"reduced",1.76167099757458,0.779486892088619,-3087.5969715905,-3088.47780708929,0
500,0.04,0.0547722557505166,221.349288166668,223.95444231503,224.803408822267,224.803408822267,"reduced",0.115041764113364,223.95444231503,"full",2.81659166916415,0.588972102994843,-3071.94515339635,-3073.35344923093,0
500,0.04,0.0547722557505166,221.349288166668,207.215667323536,208.048570731675,208.048570731675,"reduced",0.139599725147265,207.215667323536,"full",4.4451973078385,0.349095210523607,-3136.93580546116,-3139.15840411508,0
500,0.04,0.0547722557505166,221.349288166668,210.684779732279,211.22985051562,211.22985051562,"reduced",0.118563735812416,210.684779732279,"full",3.52591053524884,0.473949543341824,-3196.6256405706,-3198.38859583822,0
500,0.04,0.0547722557505166,221.349288166668,217.312431561597,219.090200534051,219.090200534051,"reduced",0.171193475301512,217.312431561597,"full",8.29170867309858,0.0814583909789485,-3096.35477786222,-3100.50063219876,0
500,0.04,0.0547722557505166,221.349288166668,224.027838815622,225.144695926688,225.144695926688,"reduced",0.125418243247281,224.027838815622,"full",3.08232220821446,0.54414474076863,-3089.20585349953,-3090.74701460363,0
500,0.04,0.0547722557505166,221.349288166668,235.703919327675,236.310449608534,236.310449608534,"reduced",0.103739605102845,235.703919327675,"full",2.03226905858446,0.729823576183011,-3048.31148296332,-3049.32761749262,0
500,0.04,0.0547722557505166,221.349288166668,226.044025177556,226.189093019812,226.189093019812,"reduced",0.0483452750181073,226.189093019812,"reduced",0.60311824126893,0.962716549900836,-3094.47688622261,-3094.77844534325,0
500,0.04,0.0547722557505166,221.349288166668,204.902830486071,206.024612017218,206.024612017218,"reduced",0.145536094074283,204.902830486071,"full",6.71888390600088,0.151510871692274,-3147.40196334152,-3150.76140529452,0
500,0.04,0.0547722557505166,221.349288166668,218.531354974209,219.672919124694,219.672919124694,"reduced",0.139265473523086,218.531354974209,"full",4.81541498698789,0.30676671152245,-3143.91570125001,-3146.32340874351,0
500,0.04,0.0547722557505166,221.349288166668,221.582010091345,221.825682098524,221.825682098524,"reduced",0.0780123773240532,221.825682098524,"reduced",1.48175740959141,0.829867925892432,-3145.3319431123,-3146.0728218171,0
500,0.04,0.0547722557505166,221.349288166668,228.545559290548,231.752358457543,228.545559290548,"full",0.239542348950067,228.545559290548,"full",11.7271861738873,0.0194995866958744,-3018.94947861423,-3024.81307170117,0
500,0.04,0.0547722557505166,221.349288166668,205.504350134661,206.739364899271,206.739364899271,"reduced",0.175266876437059,205.504350134661,"full",9.06112818663678,0.0595895964139014,-3154.03030257624,-3158.56086666955,0
500,0.04,0.0547722557505166,221.349288166668,225.06630837966,225.867053354979,225.867053354979,"reduced",0.154188384676745,225.06630837966,"full",4.68869996196827,0.320755017734696,-3089.60021233603,-3091.94456231701,0
500,0.04,0.0547722557505166,221.349288166668,219.134814639297,221.020535762381,219.134814639297,"full",0.167306188148341,219.134814639297,"full",9.82455694256714,0.0434890026268294,-3082.3519366166,-3087.26421508788,0
500,0.04,0.0547722557505166,221.349288166668,232.093152659018,233.926773681872,233.926773681872,"reduced",0.155175009117243,232.093152659018,"full",5.34152282501782,0.254014912612869,-3019.65669222123,-3022.32745363374,0
500,0.04,0.0547722557505166,221.349288166668,208.737749305467,210.094762598841,210.094762598841,"reduced",0.173703954589012,208.737749305467,"full",5.91359644426211,0.2056945343474,-3167.21104913314,-3170.16784735528,0
500,0.04,0.0547722557505166,221.349288166668,218.048233823571,218.620476579883,218.620476579883,"reduced",0.117994595765423,218.048233823571,"full",3.62802669027678,0.458680383348118,-3092.60086251867,-3094.41487586381,0
500,0.04,0.0547722557505166,221.349288166668,217.717193885391,218.832662617942,218.832662617942,"reduced",0.158136039969756,217.717193885391,"full",5.77205423037049,0.2168304024393,-3119.47603337426,-3122.36206048944,0
500,0.04,0.0547722557505166,221.349288166668,209.220827991799,209.800268499886,209.800268499886,"reduced",0.0995994398044803,209.800268499886,"reduced",2.7984269278395,0.592104284331939,-3114.00614536151,-3115.40535882543,0
500,0.04,0.0547722557505166,221.349288166668,218.194748392647,219.142634715654,219.142634715654,"reduced",0.0847227597386284,219.142634715654,"reduced",1.5040848281551,0.825917645754636,-3137.96016740554,-3138.71220981962,0
500,0.04,0.0547722557505166,221.349288166668,217.838006223675,218.740175481574,218.740175481574,"reduced",0.137668001568581,217.838006223675,"full",3.94456898351746,0.413559597519269,-3075.46243523647,-3077.43471972823,0
500,0.04,0.0547722557505166,221.349288166668,212.450148180363,212.967872863801,212.967872863801,"reduced",0.106216548125528,212.450148180363,"full",2.71723182692222,0.606202649428803,-3134.42987343438,-3135.78848934784,0
500,0.04,0.0547722557505166,221.349288166668,214.676426805669,215.116626283054,215.116626283054,"reduced",0.0912032020434062,215.116626283054,"reduced",2.73004272985872,0.603967851033588,-3107.70396648155,-3109.06898784648,0
500,0.04,0.0547722557505166,221.349288166668,231.174039735689,231.681982559897,231.681982559897,"reduced",0.0856917053041675,231.681982559897,"reduced",2.26564349293767,0.687030989130685,-3029.08252927399,-3030.21535102046,0
500,0.04,0.0547722557505166,221.349288166668,215.711043429086,216.317113644513,216.317113644513,"reduced",0.114086388813053,215.711043429086,"full",2.86096504527632,0.581355568113543,-3100.18781596917,-3101.61829849181,0
500,0.04,0.0547722557505166,221.349288166668,235.975972826611,237.175659875131,237.175659875131,"reduced",0.122991779276233,235.975972826611,"full",3.70807174905258,0.446953022200631,-3026.42053631628,-3028.27457219081,0
500,0.04,0.0547722557505166,221.349288166668,218.167642312255,218.547742307187,218.547742307187,"reduced",0.0962523795703109,218.547742307187,"reduced",1.94744671407261,0.745424391933676,-3103.05352373494,-3104.02724709198,0
500,0.04,0.0547722557505166,221.349288166668,212.327283656433,212.718496301209,212.718496301209,"reduced",0.100439777523609,212.327283656433,"full",2.18118597371631,0.702475161738958,-3135.8776784314,-3136.96827141825,0
500,0.04,0.0547722557505166,221.349288166668,212.247492747399,212.736211686113,212.736211686113,"reduced",0.119400000721514,212.247492747399,"full",3.48819809490396,0.479675117764248,-3119.23118436118,-3120.97528340863,0
500,0.04,0.0547722557505166,221.349288166668,223.136127847609,224.609984258682,224.609984258682,"reduced",0.156362217537655,223.136127847609,"full",6.39268697684656,0.171678808507303,-3056.99005270056,-3060.18639618898,0
500,0.04,0.0547722557505166,221.349288166668,218.404950293053,219.923662015288,219.923662015288,"reduced",0.142935564045176,218.404950293053,"full",4.61401515078796,0.32924146847807,-3112.24161690214,-3114.54862447754,0
500,0.04,0.0547722557505166,221.349288166668,220.276113434755,221.078842733566,221.078842733566,"reduced",0.103004338737652,220.276113434755,"full",2.69877029416239,0.609429812413815,-3095.00955764176,-3096.35894278884,0
500,0.04,0.0547722557505166,221.349288166668,226.103756456807,229.492109691333,226.103756456807,"full",0.226607882634153,226.103756456807,"full",10.8807578224814,0.0279373287688561,-3055.38577752584,-3060.82615643708,0
500,0.04,0.0547722557505166,221.349288166668,212.335948532114,212.965390629519,212.965390629519,"reduced",0.13275295323996,212.335948532114,"full",3.79213074208837,0.434868181913129,-3159.02851596091,-3160.92458133196,0
500,0.04,0.0547722557505166,221.349288166668,217.423435910775,217.421717611166,217.421717611166,"reduced",0.0377796819831744,217.421717611166,"reduced",0.387781835021087,0.983464963997682,-3131.84006361363,-3132.03395453114,0
500,0.04,0.0547722557505166,221.349288166668,227.899396661641,228.925092300162,228.925092300162,"reduced",0.113508332374337,227.899396661641,"full",2.91553523292077,0.572058424832654,-3052.60359726325,-3054.06136487971,0
500,0.04,0.0547722557505166,221.349288166668,229.034986769138,229.869532136377,229.869532136377,"reduced",0.120393025689842,229.034986769138,"full",4.27114791556505,0.370551916030923,-3072.15885351788,-3074.29442747566,0
500,0.04,0.0547722557505166,221.349288166668,213.608126240768,214.219618473067,214.219618473067,"reduced",0.104902224690178,213.608126240768,"full",2.87306863673348,0.579286763623274,-3110.62920640031,-3112.06574071868,0
500,0.04,0.0547722557505166,221.349288166668,235.446548683031,237.497160068028,237.497160068028,"reduced",0.177638443198045,235.446548683031,"full",7.16976967821938,0.127184072692756,-3039.50058711964,-3043.08547195875,0
500,0.04,0.0547722557505166,221.349288166668,216.225224471249,217.055035144581,217.055035144581,"reduced",0.116152670676637,216.225224471249,"full",3.98803703033172,0.407627282614774,-3083.67478499983,-3085.668803515,0
500,0.04,0.0547722557505166,221.349288166668,220.595091600173,221.355897650515,221.355897650515,"reduced",0.128801014647616,220.595091600173,"full",4.47122861910702,0.345972666753604,-3095.9602693528,-3098.19588366235,0
500,0.04,0.0547722557505166,221.349288166668,223.301324719079,223.617243777402,223.617243777402,"reduced",0.0882625236649193,223.617243777402,"reduced",1.47887555247053,0.830376694521549,-3130.22682496719,-3130.96626274343,0
500,0.04,0.0547722557505166,221.349288166668,225.6629097889,226.944877827188,226.944877827188,"reduced",0.13701544437572,225.6629097889,"full",4.29145299451284,0.367996580467923,-3073.74563981818,-3075.89136631544,0
500,0.04,0.0547722557505166,221.349288166668,220.312330401193,220.520778964282,220.520778964282,"reduced",0.0542832443432607,220.520778964282,"reduced",0.801680559742636,0.938222619991187,-3088.12125671233,-3088.5220969922,0
500,0.04,0.0547722557505166,221.349288166668,219.234632140692,219.64560442254,219.64560442254,"reduced",0.0896765903916873,219.64560442254,"reduced",1.80559248188001,0.771459016132195,-3113.95896347272,-3114.86175971366,0
500,0.04,0.0547722557505166,221.349288166668,216.374892149423,216.942217364743,216.942217364743,"reduced",0.103014162502369,216.374892149423,"full",3.32786077916353,0.504530105375084,-3112.93840976511,-3114.60234015469,0
500,0.04,0.0547722557505166,221.349288166668,216.357073180553,217.46688697563,217.46688697563,"reduced",0.149196830658752,216.357073180553,"full",5.633919463442,0.228206237663246,-3127.03001263367,-3129.8469723654,0
500,0.04,0.0547722557505166,221.349288166668,211.440124462254,211.847992836795,211.847992836795,"reduced",0.0846413500950106,211.847992836795,"reduced",1.91458509831773,0.751465196177533,-3167.13958695572,-3168.09687950488,0
500,0.04,0.0547722557505166,221.349288166668,218.375836407095,220.336336535489,220.336336535489,"reduced",0.152507343670704,218.375836407095,"full",6.65339009849504,0.155378521211635,-3074.3773419597,-3077.70403700895,0
500,0.04,0.0547722557505166,221.349288166668,232.692154515307,235.132030277932,235.132030277932,"reduced",0.153673091078665,232.692154515307,"full",6.66137931700996,0.15490196365921,-3053.79589371868,-3057.12658337719,0
500,0.04,0.0547722557505166,221.349288166668,235.925566211023,236.686533170982,236.686533170982,"reduced",0.100702883312367,235.925566211023,"full",2.71143139384549,0.607215752521631,-3035.79054710515,-3037.14626280207,0
500,0.04,0.0547722557505166,221.349288166668,216.138627395815,217.434312224032,217.434312224032,"reduced",0.141562187220349,216.138627395815,"full",5.90939793562029,0.20601743377019,-3083.60596225299,-3086.5606612208,0
500,0.04,0.0547722557505166,221.349288166668,225.39780722568,225.615473487598,225.615473487598,"reduced",0.0668549124719952,225.615473487598,"reduced",1.04177986597369,0.903395996621863,-3093.98923144527,-3094.51012137826,0
500,0.04,0.0547722557505166,221.349288166668,226.219196830691,228.487776696994,226.219196830691,"full",0.216913656028918,226.219196830691,"full",10.4825361604762,0.0330384018876882,-3095.37493916644,-3100.61620724668,0
500,0.04,0.0547722557505166,221.349288166668,235.585565233831,237.161731726733,237.161731726733,"reduced",0.167954419917008,235.585565233831,"full",4.63332462975904,0.327030001536761,-3038.87192764102,-3041.1885899559,0
500,0.04,0.0547722557505166,221.349288166668,230.602816895549,233.635187073082,230.602816895549,"full",0.201135745975824,230.602816895549,"full",9.9489498012199,0.0412964520536182,-3041.35572958884,-3046.33020448945,0
500,0.04,0.0547722557505166,221.349288166668,208.786622659426,209.27999621774,209.27999621774,"reduced",0.106459821948811,208.786622659426,"full",2.33504667209218,0.674395773012242,-3145.97665948398,-3147.14418282002,0
500,0.04,0.0547722557505166,221.349288166668,213.310926859478,214.888727158228,214.888727158228,"reduced",0.152195850563941,213.310926859478,"full",4.70616261071518,0.318796729906475,-3120.03814135582,-3122.39122266117,0
500,0.04,0.0547722557505166,221.349288166668,223.70629089172,224.310582779307,224.310582779307,"reduced",0.101107583619684,223.70629089172,"full",2.26020142240304,0.68802407402627,-3047.8074484704,-3048.93754918161,0
500,0.04,0.0547722557505166,221.349288166668,234.661914309442,236.33530257271,236.33530257271,"reduced",0.160426854826743,234.661914309442,"full",3.90864766259983,0.41851019500678,-3013.01735381289,-3014.97167764419,0
500,0.04,0.0547722557505166,221.349288166668,237.891808736713,238.707264956972,238.707264956972,"reduced",0.108861375082769,237.891808736713,"full",3.30610149249605,0.507966111435241,-3019.56913114373,-3021.22218188998,0
500,0.04,0.0547722557505166,221.349288166668,221.269141342994,222.807435050929,222.807435050929,"reduced",0.167267157564874,221.269141342994,"full",7.40983562803376,0.115751513682725,-3089.63836758042,-3093.34328539443,0
500,0.04,0.0547722557505166,221.349288166668,221.698037475483,222.080131486357,222.080131486357,"reduced",0.065062594934497,222.080131486357,"reduced",0.911723287043969,0.922872931181036,-3103.3181117959,-3103.77397343942,0
500,0.04,0.0547722557505166,221.349288166668,219.513921280921,220.102488675492,220.102488675492,"reduced",0.0950689064324597,220.102488675492,"reduced",1.1138491999809,0.892068697013507,-3136.53064243652,-3137.08756703651,0
500,0.04,0.0547722557505166,221.349288166668,228.664291112794,230.424034488621,230.424034488621,"reduced",0.171802093572261,228.664291112794,"full",5.01902566955596,0.285350907858437,-3060.83646467299,-3063.34597750777,0
500,0.04,0.0547722557505166,221.349288166668,220.581289207516,221.018292535078,221.018292535078,"reduced",0.0736540959279217,221.018292535078,"reduced",1.22710538101273,0.873616049483736,-3115.26191808876,-3115.87547077926,0
500,0.04,0.0547722557505166,221.349288166668,220.803262164115,221.566476595112,221.566476595112,"reduced",0.129522018298662,220.803262164115,"full",4.52734764278648,0.339317062379161,-3051.57641947367,-3053.84009329506,0
500,0.04,0.0547722557505166,221.349288166668,216.790003133846,217.856743235641,217.856743235641,"reduced",0.131596528062718,216.790003133846,"full",4.28361443316317,0.368981402646803,-3103.01001543514,-3105.15182265172,0
500,0.04,0.0547722557505166,221.349288166668,220.540391765434,221.070811998755,221.070811998755,"reduced",0.112033585105244,220.540391765434,"full",3.74412317444876,0.441741021758225,-3108.45650612218,-3110.32856770941,0
500,0.04,0.0547722557505166,221.349288166668,207.101845417564,207.803479980163,207.803479980163,"reduced",0.128123674811683,207.101845417564,"full",4.58744539361396,0.332304270312829,-3131.26815270985,-3133.56187540666,0
500,0.04,0.0547722557505166,221.349288166668,216.357185827438,217.377487696709,217.377487696709,"reduced",0.14471110651924,216.357185827438,"full",5.71389768699373,0.221557655502185,-3105.45115424413,-3108.30810308763,0
500,0.04,0.0547722557505166,221.349288166668,228.397151105524,229.27357968885,229.27357968885,"reduced",0.122561532751048,228.397151105524,"full",3.45293829584807,0.485070165081124,-3090.54054181458,-3092.26701096251,0
500,0.04,0.0547722557505166,221.349288166668,215.451491568733,219.799049987953,219.799049987953,"reduced",0.163238252104701,215.451491568733,"full",9.3207457969811,0.0535637296647115,-3133.61947673781,-3138.2798496363,0
500,0.04,0.0547722557505166,221.349288166668,212.789739398881,216.148726383975,212.789739398881,"full",0.2987217953669,212.789739398881,"full",18.4779600650554,0.000994989847797987,-3137.50093822659,-3146.73991825912,0
500,0.04,0.0547722557505166,221.349288166668,207.382627346067,208.065318325528,208.065318325528,"reduced",0.11132946014656,207.382627346067,"full",3.91803141530636,0.417212737326831,-3148.88287765933,-3150.84189336698,0
500,0.04,0.0547722557505166,221.349288166668,213.711274601856,214.595598075067,214.595598075067,"reduced",0.114082681429655,213.711274601856,"full",3.61826697910055,0.460124846693486,-3066.77232971889,-3068.58146320844,0
500,0.04,0.0547722557505166,221.349288166668,215.53822592371,216.534731182479,216.534731182479,"reduced",0.150018377757217,215.53822592371,"full",4.4666489108422,0.346520394211947,-3108.08168582116,-3110.31501027658,0
500,0.04,0.0547722557505166,221.349288166668,240.870524821723,241.922286501485,241.922286501485,"reduced",0.140645002135026,240.870524821723,"full",4.25546909906461,0.372534512990211,-3033.09755664937,-3035.22529119891,0
500,0.04,0.0547722557505166,221.349288166668,236.305933742963,236.670805582389,236.670805582389,"reduced",0.0626225630837278,236.670805582389,"reduced",0.831854610272785,0.934127211420676,-3043.1839993266,-3043.59992663174,0
500,0.04,0.0547722557505166,221.349288166668,235.93117251024,237.920306785197,237.920306785197,"reduced",0.180460283739733,235.93117251024,"full",7.3959451869141,0.116386172825586,-3024.82897690456,-3028.52694949802,0
500,0.04,0.0547722557505166,221.349288166668,210.034611442086,210.765411445606,210.765411445606,"reduced",0.122064421448317,210.034611442086,"full",3.04141621380222,0.550918579116133,-3136.20826943329,-3137.72897754019,0
500,0.04,0.0547722557505166,221.349288166668,228.35310704102,229.932088081458,229.932088081458,"reduced",0.139544033127889,228.35310704102,"full",4.13241952449243,0.388381347162545,-3052.52426514252,-3054.59047490476,0
500,0.04,0.0547722557505166,221.349288166668,230.402644558912,232.747021008608,232.747021008608,"reduced",0.186867104269299,230.402644558912,"full",9.00367354521677,0.0610077253670822,-3019.11572708913,-3023.61756386174,0
500,0.04,0.0547722557505166,221.349288166668,212.043149453469,212.373602272803,212.373602272803,"reduced",0.0836534091686753,212.373602272803,"reduced",2.13651187994765,0.71066777065642,-3167.4858915065,-3168.55414744648,0
500,0.04,0.0547722557505166,221.349288166668,222.892593515004,223.003241841378,223.003241841378,"reduced",0.0462443321348025,223.003241841378,"reduced",0.391687263955646,0.983151817734133,-3104.86239689166,-3105.05824052364,0
500,0.04,0.0547722557505166,221.349288166668,228.665262727706,229.455827917457,229.455827917457,"reduced",0.0984721283177489,229.455827917457,"reduced",1.50696649909605,0.825406727108745,-3058.4286163163,-3059.18209956585,0
