"n","pmask","q","p.value","Lambda","loglik.F","loglik.R"
50,0.215,0.825,0.849177080160082,1.37124485847949,-278.000839784253,-278.686462213493
60,0.215,0.825,0.88452926545011,1.1606783263295,-390.502642087137,-391.082981250302
70,0.215,0.825,0.143656115984497,6.85672576406705,-450.602916265963,-454.031279147997
80,0.215,0.825,0.0575573359196341,9.14577378946126,-510.493942908685,-515.066829803415
90,0.215,0.825,0.0990620649816102,7.80312559827871,-557.798742566374,-561.700305365514
100,0.215,0.825,0.664959019995371,2.38710404425751,-649.736921663976,-650.930473686105
150,0.215,0.825,0.227800124650486,5.63874587482019,-902.881733599066,-905.701106536476
200,0.215,0.825,0.733619454557462,2.01163120071806,-1265.90410940894,-1266.9099250093
250,0.215,0.825,0.131034025252317,7.0933998714313,-1560.28228339007,-1563.82898332579
300,0.215,0.825,0.842671708719855,1.40875630848359,-1811.67453778434,-1812.37891593858
350,0.215,0.825,0.541456447841122,3.09863770115044,-2207.77644846544,-2209.32576731602
400,0.215,0.825,0.883808719034023,1.16511136104782,-2424.75008480295,-2425.33264048347
450,0.215,0.825,0.311515946493543,4.77186953538967,-2798.63172599844,-2801.01766076613
500,0.215,0.825,0.0429873424378032,9.85247883636293,-3093.30841821279,-3098.23465763097
1000,0.215,0.825,0.250541754047182,5.37933098096255,-6240.78185180898,-6243.47151729946
2000,0.215,0.825,0.924551407672892,0.900065604171687,-12344.2267505409,-12344.676783343
4000,0.215,0.825,0.00252396504333952,16.4025303561211,-24767.5647313531,-24775.7659965311
5000,0.215,0.825,0.0126733665330902,12.7299807013915,-31028.5253695193,-31034.89035987
6000,0.215,0.825,0.00860760296618989,13.6211797835131,-37272.2312839127,-37279.0418738044
7000,0.215,0.825,0.184913058870725,6.19697505192016,-43407.3495254059,-43410.4480129319
8000,0.215,0.825,0.680567219117366,2.30110862101719,-49420.1602662349,-49421.3108205454
50,0.215,0.825,0.0171276720678395,12.03025794495,-327.655422661632,-333.670551634107
60,0.215,0.825,0.135076510611982,7.01540247100093,-364.433759498089,-367.941460733589
70,0.215,0.825,0.108785352099742,7.56712916424794,-382.105636309246,-385.88920089137
80,0.215,0.825,0.839578038936799,1.42649038915863,-479.73862709656,-480.451872291139
90,0.215,0.825,0.0428518881857162,9.86007164808757,-560.666503621788,-565.596539445831
100,0.215,0.825,0.837856640594906,1.43633060897128,-613.018736841021,-613.736902145506
150,0.215,0.825,0.161140942327892,6.55850949834962,-943.392115172071,-946.671369921246
200,0.215,0.825,0.169026179063729,6.43354289043646,-1247.86105428971,-1251.07782573493
250,0.215,0.825,0.0199159031910549,11.6777147577732,-1554.03645032971,-1559.8753077086
300,0.215,0.825,0.100914478811469,7.75654632467467,-1887.75842281392,-1891.63669597626
350,0.215,0.825,0.202495414855181,5.9555116702586,-2224.53253653354,-2227.51029236867
400,0.215,0.825,0.0212993348136683,11.5202401819943,-2541.29414748369,-2547.05426757468
450,0.215,0.825,0.834862461821292,1.45340169422525,-2816.27290072331,-2816.99960157042
500,0.215,0.825,0.389478414917303,4.12404493456597,-3106.14695311262,-3108.20897557991
1000,0.215,0.825,0.717540069735196,2.09908728125265,-6357.08968738271,-6358.13923102334
2000,0.215,0.825,0.210488703070897,5.85185076931884,-12456.7344871282,-12459.6604125129
4000,0.215,0.825,0.0613778199039326,8.98888836255355,-24852.8796367482,-24857.3740809295
5000,0.215,0.825,0.0641246370418052,8.88172924346145,-30790.7379400105,-30795.1788046322
6000,0.215,0.825,0.111351811712353,7.50811899903056,-37280.0491550902,-37283.8032145897
7000,0.215,0.825,0.00115195455975813,18.1530025362299,-43406.9566686419,-43416.03316991
8000,0.215,0.825,0.542245144309673,3.09384615778981,-49775.6087186773,-49777.1556417562
50,0.215,0.825,0.611461799198577,2.68716862101928,-318.463971635756,-319.807555946266
60,0.215,0.825,0.678355029322706,2.31326486349576,-376.880117237301,-378.036749669049
70,0.215,0.825,0.181522718854808,6.24588253867466,-413.039191277863,-416.1621325472
80,0.215,0.825,0.0832698499358365,8.23707498655688,-459.879848169291,-463.99838566257
90,0.215,0.825,0.629594904401118,2.58436711364334,-562.858482244054,-564.150665800875
100,0.215,0.825,0.924340059713871,0.901538036886222,-581.9566780082,-582.407447026644
150,0.215,0.825,0.469744009264654,3.55380809953772,-927.605849958502,-929.382754008271
200,0.215,0.825,0.270328858505409,5.16965201104404,-1221.31064429564,-1223.89547030116
250,0.215,0.825,0.935225382491408,0.823827716524193,-1507.24477058859,-1507.65668444686
300,0.215,0.825,0.129892569964003,7.11582445858676,-1792.28983883454,-1795.84775106384
350,0.215,0.825,0.566597281866954,2.94780786077899,-2124.42213017819,-2125.89603410858
400,0.215,0.825,0.639821731218713,2.52692108345127,-2480.54526669645,-2481.80872723818
450,0.215,0.825,0.711190201483512,2.13366544333712,-2791.2364520402,-2792.30328476187
500,0.215,0.825,0.196732330923542,6.03252618300394,-3134.39108702631,-3137.40735011781
1000,0.215,0.825,0.688335718731861,2.25849397315869,-6159.08147618292,-6160.2107231695
2000,0.215,0.825,0.10222936339806,7.7239652667231,-12481.9682300168,-12485.8302126502
4000,0.215,0.825,0.375942186277149,4.22867163091723,-24864.9810968213,-24867.0954326367
5000,0.215,0.825,0.19033565526117,6.12039573383663,-31031.6169014505,-31034.6770993174
6000,0.215,0.825,0.937211544820659,0.809191798369284,-37278.7101555132,-37279.1147514124
7000,0.215,0.825,0.480029300975612,3.4858751878055,-43436.4778623061,-43438.2207999
8000,0.215,0.825,0.438695106876796,3.76533256641414,-49838.9840113722,-49840.8666776554
50,0.215,0.825,0.664947649563339,2.38716689635464,-336.98551499952,-338.179098447698
60,0.215,0.825,0.616040404579464,2.66108955003961,-360.692580402534,-362.023125177554
70,0.215,0.825,0.0711699828259904,8.62560774161182,-454.784818631057,-459.097622501863
80,0.215,0.825,0.701940218625893,2.18410568477009,-460.444269175518,-461.536322017903
90,0.215,0.825,0.992920167441233,0.247977609136569,-520.411628517975,-520.535617322543
100,0.215,0.825,0.0157503521919916,12.2255733081201,-632.594207100227,-638.706993754287
150,0.215,0.825,0.38261659129105,4.1767261046914,-876.687958439383,-878.776321491729
200,0.215,0.825,0.888487933152757,1.13619397175853,-1222.91788660721,-1223.48598359309
250,0.215,0.825,0.644897800944342,2.49853691045928,-1528.70898305594,-1529.95825151117
300,0.215,0.825,0.692304248898932,2.23676530202238,-1847.38953934057,-1848.50792199158
350,0.215,0.825,0.133935903359183,7.0371900807113,-2170.4449767834,-2173.96357182376
400,0.215,0.825,0.875636969545721,1.21491463206348,-2507.83154878869,-2508.43900610473
450,0.215,0.825,0.71345182542007,2.12134596698525,-2826.6462317728,-2827.7069047563
500,0.215,0.825,0.0626561043978962,8.93846490619035,-3120.39750054313,-3124.86673299622
1000,0.215,0.825,0.856287651795966,1.32987000552566,-6248.07928634769,-6248.74422135045
2000,0.215,0.825,0.0862619422791668,8.14923605630975,-12190.7447798642,-12194.8193978924
4000,0.215,0.825,0.0101484203111876,13.2427937840694,-24758.2149833452,-24764.8363802372
5000,0.215,0.825,0.00442556404939024,15.136887303488,-30841.16272034,-30848.7311639918
6000,0.215,0.825,0.0383150254050578,10.1286772862513,-37401.1658264109,-37406.230165054
7000,0.215,0.825,0.05910550241387,9.08103905949974,-43428.3939562323,-43432.934475762
8000,0.215,0.825,0.0101848764815745,13.2345386063389,-49565.0545169933,-49571.6717862964
50,0.215,0.825,0.0666986596729024,8.78519524775766,-315.299098295039,-319.691695918918
60,0.215,0.825,0.902092141618415,1.05019182843137,-351.859262819849,-352.384358734065
70,0.215,0.825,0.419935865795747,3.89836134799793,-451.876459039595,-453.825639713594
80,0.215,0.825,0.290787430899831,4.9661592048576,-501.804519632724,-504.287599235152
90,0.215,0.825,0.434980351284304,3.79134285990858,-561.799937418101,-563.695608848056
100,0.215,0.825,0.767592577621053,1.82670761239228,-619.384599768214,-620.29795357441
150,0.215,0.825,0.320671583885017,4.68944218479078,-906.698730079858,-909.043451172254
200,0.215,0.825,0.750314283697817,1.92084755776841,-1253.45003095611,-1254.410454735
250,0.215,0.825,0.221322611504723,5.71676342215551,-1557.61351411082,-1560.4718958219
350,0.215,0.825,0.109262492966293,7.55606108032589,-2194.8247927254,-2198.60282326556
400,0.215,0.825,0.485170605267997,3.45228434540877,-2450.21077723813,-2451.93691941084
450,0.215,0.825,0.450941250741976,3.6806860985389,-2767.31585758159,-2769.15620063086
500,0.215,0.825,0.830842354053406,1.47623659861983,-3060.97496343704,-3061.71308173635
1000,0.215,0.825,0.286393119394536,5.00882572033697,-6209.43823664283,-6211.942649503
2000,0.215,0.825,0.469349499628458,3.55643381666232,-12316.4905968589,-12318.2688137672
4000,0.215,0.825,0.0167715674052998,12.079250336581,-24756.7776079076,-24762.8172330759
5000,0.215,0.825,0.166750735773241,6.46905351644091,-30897.214406915,-30900.4489336733
6000,0.215,0.825,0.0396347269978937,10.047522996887,-36970.7514416782,-36975.7752031766
7000,0.215,0.825,0.0967560924568398,7.8622603729018,-43399.5788824551,-43403.5100126415
8000,0.215,0.825,0.0792914202877072,8.35858825487958,-49648.7287515388,-49652.9080456662
50,0.215,0.825,0.221422816821578,5.71554135892563,-306.158039820173,-309.015810499635
60,0.215,0.825,0.764284743767387,1.84475524691834,-354.008531623431,-354.93090924689
70,0.215,0.825,0.280861239877104,5.06332712912308,-407.883009542728,-410.41467310729
80,0.215,0.825,0.290066927066622,4.97311769037549,-489.393130134232,-491.879688979419
90,0.215,0.825,0.639822591953907,2.52691626339947,-562.958716129598,-564.222174261298
100,0.215,0.825,0.88364280209725,1.16613113685821,-617.303531786721,-617.88659735515
150,0.215,0.825,0.328269299494309,4.62249064188791,-898.75960830973,-901.070853630673
200,0.215,0.825,0.920944676088797,0.925016531987694,-1259.72203429068,-1260.18454255667
250,0.215,0.825,0.832350968366414,1.46767854471318,-1521.63839306195,-1522.37223233431
300,0.215,0.825,0.988698748275879,0.316878077791898,-1827.53103133589,-1827.68947037478
350,0.215,0.825,0.90963778787758,1.00104305012792,-2173.54499698661,-2174.04551851167
400,0.215,0.825,0.767392157024571,1.82780153495423,-2471.02793851215,-2471.94183927963
450,0.215,0.825,0.366439098337974,4.30388315999244,-2781.97564447995,-2784.12758605994
500,0.215,0.825,0.478197549408881,3.49790116050826,-3056.57030565437,-3058.31925623462
1000,0.215,0.825,0.354216568267442,4.40290177509632,-6219.70826176734,-6221.90971265489
2000,0.215,0.825,0.990752170464764,0.285155502759153,-12320.3536061028,-12320.4961838542
4000,0.215,0.825,0.0933632111985505,7.95171027749893,-24928.0981813904,-24932.0740365291
5000,0.215,0.825,0.231677780532636,5.59296562412783,-30753.6651632851,-30756.4616460972
6000,0.215,0.825,0.335300582819972,4.56164367796737,-37027.1501984267,-37029.4310202657
7000,0.215,0.825,0.0992617225554614,7.79806623546756,-43631.4620189724,-43635.3610520901
8000,0.215,0.825,0.00323562553457838,15.8441196998028,-49544.4117555242,-49552.3338153741
50,0.215,0.825,0.29226950474697,4.95189091368229,-296.343256311707,-298.819201768548
60,0.215,0.825,0.450089091876272,3.68652313144639,-376.709330516081,-378.552592081804
70,0.215,0.825,0.399082591030417,4.05148770158235,-407.833502606746,-409.859246457537
80,0.215,0.825,0.662611505820828,2.40008721085746,-462.729060420936,-463.929104026364
90,0.215,0.825,0.222585745029097,5.70139413932066,-542.02496985027,-544.87566691993
100,0.215,0.825,0.162463897627088,6.53716180111383,-640.656981826591,-643.925562727148
150,0.215,0.825,0.828759510408022,1.48803088281784,-957.085469337868,-957.829484779277
200,0.215,0.825,0.914618302838206,0.967936228611052,-1263.36087953053,-1263.84484764484
250,0.215,0.825,0.54492122278948,3.07761837462476,-1580.05925171379,-1581.5980609011
300,0.215,0.825,0.569033652904607,2.93338966573265,-1904.29546779148,-1905.76216262435
350,0.215,0.825,0.457767608152408,3.63420501203473,-2153.14101219169,-2154.9581146977
400,0.215,0.825,0.189624535962877,6.13032634228784,-2516.53785080446,-2519.6030139756
450,0.215,0.825,0.519560277632782,3.23335606282853,-2877.80211966299,-2879.41879769441
500,0.215,0.825,0.530950414511081,3.16286049749669,-3162.98949976361,-3164.57093001235
1000,0.215,0.825,0.0915210619566821,8.00156012033949,-6239.21424311536,-6243.21502317553
2000,0.215,0.825,0.656156678024525,2.43586003121163,-12361.0226654828,-12362.2405954984
4000,0.215,0.825,0.253095648656202,5.35148625516013,-24778.3870762626,-24781.0628193901
5000,0.215,0.825,0.889085476426869,1.13247857084207,-30841.4606561751,-30842.0268954605
6000,0.215,0.825,0.444895821693468,3.72226548656181,-37471.2684133413,-37473.1295460846
7000,0.215,0.825,0.0842279996148966,8.20862785211648,-43555.8603735015,-43559.9646874275
8000,0.215,0.825,0.0253539582092755,11.1101145465509,-49717.0096753957,-49722.564732669
50,0.215,0.825,0.861917984675321,1.29680141713459,-323.308768845984,-323.957169554551
60,0.215,0.825,0.599035994668042,2.75839271380062,-379.729882367851,-381.109078724751
70,0.215,0.825,0.578269796235217,2.87902658616417,-412.345961475522,-413.785474768605
80,0.215,0.825,0.0576779288967287,9.14067216749561,-484.928765016446,-489.499101100193
90,0.215,0.825,0.34540648507922,4.47596872863824,-568.842488947586,-571.080473311905
100,0.215,0.825,0.291069426322826,4.96343968123438,-614.05679156843,-616.538511409047
150,0.215,0.825,0.945128199045051,0.749181505700335,-963.85967120864,-964.23426196149
200,0.215,0.825,0.599118625281003,2.75791682220824,-1199.52519907225,-1200.90415748335
250,0.215,0.825,0.0729931687523053,8.56324564916758,-1558.54697180159,-1562.82859462618
300,0.215,0.825,0.7887070834322,1.71106280653794,-1872.86281410929,-1873.71834551256
350,0.215,0.825,0.268119335710849,5.19240234785593,-2111.72294168725,-2114.31914286118
400,0.215,0.825,0.934084954450654,0.832162573530695,-2451.5714524207,-2451.98753370747
450,0.215,0.825,0.454290881834761,3.65781707867518,-2790.01214174361,-2791.84105028295
500,0.215,0.825,0.935991111029617,0.818203458381504,-3113.37520516118,-3113.78430689038
1000,0.215,0.825,0.0191430546154303,11.7703754149316,-6120.43244102829,-6126.31762873575
2000,0.215,0.825,0.0469010473406806,9.64245239820957,-12354.5007767219,-12359.322002921
4000,0.215,0.825,0.555288361101488,3.0151795447382,-24965.7082647033,-24967.2158544756
5000,0.215,0.825,0.0120844160970664,12.8400407741865,-30954.7239033415,-30961.1439237286
6000,0.215,0.825,0.0279337206303527,10.8810636226262,-37222.612844316,-37228.0533761273
7000,0.215,0.825,0.113717227706168,7.45483992360823,-43213.8144899969,-43217.5419099587
8000,0.215,0.825,0.398631878186162,4.05486290826229,-49524.2307238948,-49526.2581553489
50,0.215,0.825,0.797424361623906,1.66301584322287,-306.633398151843,-307.464906073454
60,0.215,0.825,0.836122105181124,1.44622674544155,-396.617970320329,-397.34108369305
70,0.215,0.825,0.619187277756032,2.64321442680568,-426.751472873748,-428.073080087151
80,0.215,0.825,0.00123289089760236,18.0021747358135,-495.781593582222,-504.782680950129
90,0.215,0.825,0.0772212883146491,8.42410830813787,-574.369189008429,-578.581243162498
100,0.215,0.825,0.949365964825504,0.715802362729164,-631.18839089139,-631.546292072754
150,0.215,0.825,0.935212890168451,0.823919284690646,-951.036657713857,-951.448617356202
200,0.215,0.825,0.0171618911475221,12.0256024141372,-1261.85832131021,-1267.87112251728
250,0.215,0.825,0.14477873366685,6.83660952211085,-1475.32871844279,-1478.74702320385
300,0.215,0.825,0.108467881450695,7.57451847309403,-1837.60246850783,-1841.38972774438
350,0.215,0.825,0.0890198066360294,8.07077343279798,-2097.65124081199,-2101.68662752839
400,0.215,0.825,0.558491333954602,2.99602197483091,-2519.68238034366,-2521.18039133108
450,0.215,0.825,0.0536782935097122,9.31555554451825,-2817.76579556126,-2822.42357333352
500,0.215,0.825,0.339115624513797,4.52905987274698,-3093.42618994527,-3095.69071988165
1000,0.215,0.825,0.677577235758743,2.31754129165347,-6054.06238007899,-6055.22115072482
2000,0.215,0.825,0.118217541696804,7.35625296789294,-12495.4032566582,-12499.0813831421
4000,0.215,0.825,0.289209671547699,4.98141579764342,-24846.9209564275,-24849.4116643264
5000,0.215,0.825,0.134477356423267,7.02682620016276,-31020.8355519142,-31024.3489650143
6000,0.215,0.825,0.389083725282947,4.12705576082226,-37212.9209953789,-37214.9845232593
7000,0.215,0.825,0.78413004935757,1.73620974685764,-43214.0245557037,-43214.8926605771
8000,0.215,0.825,0.0099186744240278,13.2954942022043,-49659.774843153,-49666.4225902541
50,0.215,0.825,0.620274918548807,2.63704539234573,-268.149779468289,-269.468302164462
60,0.215,0.825,0.848359746130074,1.37597497623028,-374.755325245465,-375.44331273358
70,0.215,0.825,0.198257427670484,6.01195253093522,-387.116993928281,-390.122970193748
80,0.215,0.825,0.194266241281175,6.06609626769784,-504.939938849817,-507.972986983666
90,0.215,0.825,0.255751854971651,5.32278131478688,-573.946414355772,-576.607805013166
100,0.215,0.825,0.61963763182714,2.64065948524831,-633.982713491496,-635.303043234121
150,0.215,0.825,0.891693341265577,1.11620068996785,-869.415450816246,-869.97355116123
200,0.215,0.825,0.0295749169383876,10.7457603898715,-1246.15734558429,-1251.53022577923
250,0.215,0.825,0.0315918057168089,10.5890802276313,-1530.04348430486,-1535.33802441868
300,0.215,0.825,0.757015969564575,1.88436817716502,-1870.86280290776,-1871.80498699634
350,0.215,0.825,0.114467586682574,7.43815352146157,-2129.19175575498,-2132.91083251571
400,0.215,0.825,0.38850860091356,4.13144719109278,-2508.01859033607,-2510.08431393162
450,0.215,0.825,0.163558445246815,6.51961855624268,-2795.2748156076,-2798.53462488572
500,0.215,0.825,0.85901439566711,1.31389072579077,-3052.9748045225,-3053.63174988539
1000,0.215,0.825,0.532109453516165,3.15573852199122,-6153.44501664689,-6155.02288590788
2000,0.215,0.825,0.430252761016479,3.82467789360089,-12296.4828722972,-12298.395211244
4000,0.215,0.825,0.108174346624374,7.58136858539365,-24636.6626595974,-24640.4533438901
5000,0.215,0.825,0.0114901762221028,12.9565269142768,-30828.5627443899,-30835.041007847
6000,0.215,0.825,0.00388330257074141,15.4325189973752,-37032.7517592822,-37040.4680187809
7000,0.215,0.825,0.0124047656720193,12.7795426903758,-43539.9719384766,-43546.3617098218
8000,0.215,0.825,0.0803267382481469,8.32642300902808,-49509.9595120696,-49514.1227235741
50,0.215,0.825,0.149519012404127,6.75321007943433,-313.416773829683,-316.7933788694
60,0.215,0.825,0.401353778742431,4.03452339276146,-359.249744944011,-361.267006640392
70,0.215,0.825,0.297841027715163,4.89878789382556,-444.687157773053,-447.136551719966
80,0.215,0.825,0.796822310523108,1.66634123935546,-529.982272262624,-530.815442882301
90,0.215,0.825,0.894152494883608,1.10075439203638,-535.928172429162,-536.47854962518
100,0.215,0.825,0.0579755982487109,9.12812276596196,-608.333889531461,-612.897950914442
150,0.215,0.825,0.303633680854262,4.84444781204206,-920.162475740204,-922.584699646225
200,0.215,0.825,0.336961182984515,4.54742413987697,-1244.37170958152,-1246.64542165146
250,0.215,0.825,0.522422348391847,3.21555418159369,-1521.81089411535,-1523.41867120615
300,0.215,0.825,0.532363514796434,3.15417862699451,-1820.26196459071,-1821.83905390421
350,0.215,0.825,0.449493357929852,3.69060836313292,-2125.34832322853,-2127.1936274101
400,0.215,0.825,0.198878473929566,6.00361488968883,-2513.72475508827,-2516.72656253312
450,0.215,0.825,0.576759846956367,2.88788270802524,-2767.14478545006,-2768.58872680407
500,0.215,0.825,0.0451756650462757,9.73289132514037,-3098.12414327233,-3102.9905889349
1000,0.215,0.825,0.00601489250717926,14.4401981213632,-6201.25939905601,-6208.47949811669
2000,0.215,0.825,0.124013522948933,7.23428032950324,-12459.8955687747,-12463.5127089394
4000,0.215,0.825,0.00514195288492259,14.7967172339777,-24814.7414927521,-24822.1398513691
5000,0.215,0.825,0.464821509184794,3.58667941046588,-31132.2542521782,-31134.0475918834
6000,0.215,0.825,0.000638750701539607,19.4578823852498,-36869.7264888111,-36879.4554300038
7000,0.215,0.825,0.205336153148388,5.91826314550417,-43209.1340247599,-43212.0931563327
8000,0.215,0.825,0.00556448356106962,14.6172959997493,-50087.0068955937,-50094.3155435935
50,0.215,0.825,0.177720139003627,6.30172200360528,-303.888285714658,-307.03914671646
60,0.215,0.825,0.895149421376772,1.09446485618321,-358.979815356095,-359.527047784187
70,0.215,0.825,0.997147309906442,0.155008613230848,-403.869293821442,-403.946798128057
80,0.215,0.825,0.616711822448765,2.65727240346189,-471.930064360516,-473.258700562247
90,0.215,0.825,0.93169954413792,0.849441321611494,-511.852095418299,-512.276816079105
100,0.215,0.825,0.165257458969323,6.49259654494404,-604.103451937198,-607.34975020967
150,0.215,0.825,0.256674464085382,5.31287083335201,-909.600297421022,-912.256732837698
200,0.215,0.825,0.440342241747909,3.75385014613676,-1233.38810715125,-1235.26503222432
250,0.215,0.825,0.809703953827391,1.59492515918373,-1547.03253076906,-1547.82999334865
300,0.215,0.825,0.297904298195299,4.89818963057724,-1890.5728614122,-1893.02195622749
350,0.215,0.825,0.653352583558229,2.4514356783111,-2181.51991949387,-2182.74563733303
400,0.215,0.825,0.006525039694573,14.2546843994878,-2417.34155605495,-2424.46889825469
450,0.215,0.825,0.822287974724268,1.52452780161184,-2809.17396188136,-2809.93622578217
500,0.215,0.825,0.793563838244566,1.68432038037099,-3189.28536238625,-3190.12752257644
1000,0.215,0.825,0.0107348242428802,13.1133926402363,-6156.54816214159,-6163.10485846171
2000,0.215,0.825,0.0708465322539879,8.63682897921171,-12614.9424486617,-12619.2608631513
4000,0.215,0.825,0.160314159101589,6.57193163143529,-24785.9672671978,-24789.2532330135
5000,0.215,0.825,0.0439347307492981,9.80000599476625,-30831.4069032713,-30836.3069062687
6000,0.215,0.825,0.0774765221075645,8.41594117226487,-37129.6356354117,-37133.8436059979
7000,0.215,0.825,0.00102761429495219,18.406437202997,-43522.1812563134,-43531.3844749149
8000,0.215,0.825,0.00148880902490984,17.5825399178575,-49659.6934261028,-49668.4846960617
50,0.215,0.825,0.384048436224183,4.16567363078286,-276.764407142491,-278.847243957882
60,0.215,0.825,0.715770478851524,2.10872034134422,-386.687739185666,-387.742099356338
70,0.215,0.825,0.5250711967848,3.19913174217982,-415.545659378307,-417.145225249397
80,0.215,0.825,0.596735762579888,2.77165292253869,-506.904069553182,-508.289896014451
90,0.215,0.825,0.430629402437838,3.82201242593237,-549.985084473333,-551.8960906863
100,0.215,0.825,0.453585371348632,3.66262395567787,-608.477254455076,-610.308566432915
150,0.215,0.825,0.970747723305382,0.527712199757843,-919.019439849571,-919.28329594945
200,0.215,0.825,0.203372206047416,5.94396577998032,-1227.63663060953,-1230.60861349952
250,0.215,0.825,0.0647844975512527,8.8566366495279,-1582.99107602923,-1587.419394354
300,0.215,0.825,0.00190036840917384,17.0379939958671,-1927.2303897918,-1935.74938678973
350,0.215,0.825,0.504196495273297,3.32997846528451,-2167.61624796451,-2169.28123719715
400,0.215,0.825,0.547964509338637,3.05921966518417,-2503.54517106942,-2505.07478090201
450,0.215,0.825,0.69508638410413,2.22154743879219,-2720.89304729682,-2722.00382101621
500,0.215,0.825,0.0599237901537384,9.04747232029786,-3080.04162702921,-3084.56536318936
1000,0.215,0.825,0.611493113877147,2.6869899643134,-6207.79961652146,-6209.14311150361
2000,0.215,0.825,0.369884861021933,4.27643785249893,-12315.8499213809,-12317.9881403071
4000,0.215,0.825,0.759145741422346,1.87276724987169,-24706.2624764125,-24707.1988600374
5000,0.215,0.825,0.17422803899395,6.35395675584732,-31159.7271982806,-31162.9041766585
6000,0.215,0.825,0.457590787063555,3.63540285726776,-37337.1081337337,-37338.9258351623
7000,0.215,0.825,0.0652842427642102,8.8377936721372,-43475.1559682623,-43479.5748650984
8000,0.215,0.825,0.067239422864885,8.76536477782065,-49538.7797488694,-49543.1624312583
50,0.215,0.825,0.614172441013274,2.67171885773178,-313.153873545687,-314.489732974553
60,0.215,0.825,0.600179753293702,2.75180826404301,-361.379848128484,-362.755752260506
70,0.215,0.825,0.810832592489275,1.58863903929694,-431.360719583091,-432.155039102739
80,0.215,0.825,0.513893884419344,3.26878045624642,-497.025518806694,-498.659909034817
90,0.215,0.825,0.317741259022643,4.71561103948738,-549.990979595208,-552.348785114952
100,0.215,0.825,0.0517310036727901,9.40524900116634,-592.212895295238,-596.915519795821
150,0.215,0.825,0.766688674689122,1.83164079260246,-928.312535940328,-929.228356336629
200,0.215,0.825,0.260378486811614,5.27338804187548,-1195.46086351433,-1198.09755753527
250,0.215,0.825,0.65759738588214,2.42786593561141,-1517.35092479233,-1518.56485776013
300,0.215,0.825,0.809405434272659,1.59658696516772,-1836.91793457482,-1837.71622805741
350,0.215,0.825,0.0534519928809856,9.32581818224116,-2210.57728632933,-2215.24019542045
400,0.215,0.825,0.747139915261304,1.93811626128627,-2482.73887312734,-2483.70793125798
450,0.215,0.825,0.128435815253456,7.14470841567527,-2777.75215228001,-2781.32450648784
500,0.215,0.825,0.186399620474317,6.1757835937924,-3063.85167098544,-3066.93956278234
1000,0.215,0.825,0.0089963583543766,13.5198111540685,-6237.92488576294,-6244.68479133997
2000,0.215,0.825,0.913502370201757,0.975403731968981,-12355.899117319,-12356.386819185
4000,0.215,0.825,0.0305753735243243,10.6667942942731,-24821.2552468577,-24826.5886440048
5000,0.215,0.825,0.0956381221069113,7.89140572518227,-31006.4642171783,-31010.4099200409
6000,0.215,0.825,0.646122655024604,2.49169997639547,-37013.1626600565,-37014.4085100447
7000,0.215,0.825,0.148112584086534,6.77769954643736,-43465.5195289594,-43468.9083787326
8000,0.215,0.825,0.0106895596963088,13.1231321262167,-49696.5387500116,-49703.1003160747
50,0.215,0.825,0.93598070442104,0.818280047401686,-327.92634869687,-328.33548872057
60,0.215,0.825,0.231982210487582,5.58939985207394,-358.777104254524,-361.571804180561
80,0.215,0.825,0.944041670973668,0.757589273047643,-482.127676445032,-482.506471081556
90,0.215,0.825,0.334309626034709,4.57015625105987,-554.058420085742,-556.343498211272
100,0.215,0.825,0.790681167030902,1.70020069629163,-610.974379879456,-611.824480227602
200,0.215,0.825,0.160557371778116,6.56797677013992,-1229.75797157877,-1233.04195996384
250,0.215,0.825,0.672870123708594,2.34344900549786,-1561.2068674956,-1562.37859199835
300,0.215,0.825,0.19212932761576,6.09549395327258,-1807.39713427875,-1810.44488125538
350,0.215,0.825,0.239966034643473,5.4973099916906,-2203.65883771339,-2206.40749270923
400,0.215,0.825,0.0597045686802505,9.05642197377892,-2441.81993180628,-2446.34814279317
450,0.215,0.825,0.687263144046129,2.26437113776228,-2772.48627556572,-2773.6184611346
500,0.215,0.825,0.703162374824433,2.17743569433787,-3103.99449754633,-3105.0832153935
1000,0.215,0.825,0.270966344899564,5.16311754177696,-6306.49302424764,-6309.07458301852
2000,0.215,0.825,0.952895890954423,0.687217233120464,-12347.5174922583,-12347.8611008749
4000,0.215,0.825,0.04058075344393,9.99092934707005,-24788.4246831633,-24793.4201478368
5000,0.215,0.825,0.00235826407176782,16.5548242734949,-31387.2456462848,-31395.5230584215
6000,0.215,0.825,0.0300993467604088,10.7040511144005,-37467.2969608057,-37472.6489863629
7000,0.215,0.825,0.148459728011086,6.77163523012132,-43227.6091964724,-43230.9950140874
8000,0.215,0.825,0.0111141495015172,13.033315715933,-49579.1088209168,-49585.6254787747
50,0.215,0.825,0.646121107306586,2.49170861258256,-334.797222791821,-336.043077098112
60,0.215,0.825,0.131864833606732,7.07719092769992,-356.007875316963,-359.546470780813
70,0.215,0.825,0.950298096052926,0.708326837976642,-420.485565785909,-420.839729204898
80,0.215,0.825,0.605448202850822,2.72155422973833,-530.38898606444,-531.74976317931
90,0.215,0.825,0.477178919067556,3.50460217317868,-566.472877848863,-568.225178935453
100,0.215,0.825,0.531178730628642,3.16145682129695,-612.079759012743,-613.660487423391
