"n","target_cv","actual_cv","mttf_true","R_half_true","R_mttf_true","R_2mttf_true","mttf_full","R_half_full","R_mttf_full","R_2mttf_full","mttf_reduced","R_half_reduced","R_mttf_reduced","R_2mttf_reduced","loglik_F","loglik_R","Lambda","p_value","conv_F","conv_R"
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,230.753478455063,0.717557498966898,0.449621924940408,0.11690263218624,238.647470098344,0.7002350220356,0.431952635592302,0.138415804007874,-619.389194008934,-623.148410013353,7.51843200883718,0.110899260291829,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,196.049230039911,0.557135501869955,0.320668014165429,0.107790291597491,197.537261191678,0.55424135599202,0.319531024949971,0.110182724015781,-597.784398858836,-598.511548992062,1.4543002664509,0.834704586896218,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,206.405492285459,0.672712583803861,0.378318870130549,0.0855295124143981,207.98052781966,0.666881945275949,0.373553495157559,0.0913288278681423,-625.526751340909,-627.230438805504,3.40737492919015,0.492101198459583,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,214.615185152526,0.649454789332708,0.380922628430169,0.111652017131904,216.284955954049,0.646057933352168,0.378478856268662,0.115228489699174,-612.972963350878,-613.362823587129,0.779720472502277,0.941145956440875,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,189.310952616515,0.653543325067957,0.361858926034274,0.0512411565069679,193.702399535825,0.631415609770185,0.337627543575958,0.0769821609342154,-635.713721902122,-641.259688875571,11.091933946899,0.0255500030569721,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,246.356297619834,0.70383181015089,0.460661817737954,0.159245418823459,258.14802543968,0.69916744189247,0.452135622767972,0.171932746205711,-596.585925192563,-598.15691103969,3.14197169425233,0.534354168128372,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,219.917872361075,0.639204944979485,0.390351291164785,0.126738531291652,227.117230113413,0.625517363144747,0.382227929469257,0.139259861377174,-623.003121118696,-625.162390839162,4.31853944093177,0.36460933243713,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,232.279313980283,0.673558704583585,0.416944383657624,0.136850033269445,236.289438348399,0.665985341275015,0.41181958190005,0.144240714702433,-594.380035238571,-595.920386731919,3.08070298669577,0.544411960338691,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,244.950384523599,0.658205019187616,0.423118747639271,0.162769527662869,251.222570030912,0.649164355736755,0.416997014687118,0.170216442600302,-592.496209942828,-593.14184405452,1.29126822338299,0.862855256298595,0,0
100,0,0,221.829531491824,0.661814459434652,0.392491247188788,0.120147033020014,201.232010926048,0.646117191483255,0.380516467622126,0.0852303038270736,209.225833467557,0.630053877313019,0.362520622248481,0.107664737602687,-624.495256133496,-628.004720258242,7.018928249493,0.13489132865448,0,0
