"n","p","q","p_value","Lambda","loglik_F","loglik_R","cv_shapes","maxmin_ratio","aic_F","aic_R","bic_F","bic_R"
100,0.1,0.825,0.0458973587293597,9.69466688650687,-591.581705957522,-596.429039400775,0.0399806559271595,1.11213300318359,1203.16341191504,1204.85807880155,1229.21511377492,1220.48909991748
100,0.1,0.825,0.107725599628374,7.59187432935369,-597.013067878216,-600.809005042893,0.0399806559271595,1.11213300318359,1214.02613575643,1213.61801008579,1240.07783761631,1229.24903120172
100,0.1,0.825,0.314841646475114,4.74170117792482,-632.857064077322,-635.227914666285,0.0399806559271595,1.11213300318359,1285.71412815464,1282.45582933257,1311.76583001453,1298.0868504485
100,0.1,0.825,0.511447279769757,3.28415116503015,-634.391527875206,-636.033603457721,0.0399806559271595,1.11213300318359,1288.78305575041,1284.06720691544,1314.83475761029,1299.69822803137
100,0.1,0.825,0.0436630392828321,9.81494233419403,-636.608642832461,-641.516113999558,0.0399806559271595,1.11213300318359,1293.21728566492,1295.03222799912,1319.2689875248,1310.66324911504
100,0.1,0.825,0.465952642716037,3.57910488713378,-631.566111244608,-633.355663688175,0.0399806559271595,1.11213300318359,1283.13222248922,1278.71132737635,1309.1839243491,1294.34234849228
100,0.1,0.825,0.291244599313586,4.96175144901076,-618.987763159346,-621.468638883851,0.0399806559271595,1.11213300318359,1257.97552631869,1254.9372777677,1284.02722817857,1270.56829888363
100,0.1,0.825,0.173977810894611,6.35773575800363,-643.070633905361,-646.249501784363,0.0399806559271595,1.11213300318359,1306.14126781072,1304.49900356873,1332.1929696706,1320.13002468465
100,0.1,0.825,0.0158471727760629,12.2113102658518,-622.546187179975,-628.6518423129,0.0399806559271595,1.11213300318359,1265.09237435995,1269.3036846258,1291.14407621983,1284.93470574173
100,0.1,0.825,0.269644149554975,5.17668514028219,-615.897846326709,-618.48618889685,0.0399806559271595,1.11213300318359,1251.79569265342,1248.9723777937,1277.8473945133,1264.60339890963
100,0.1,0.825,0.490836577568724,3.41553828890073,-684.620818285396,-686.328587429846,0.0399806559271595,1.11213300318359,1389.24163657079,1384.65717485969,1415.29333843067,1400.28819597562
100,0.1,0.825,0.268051386407542,5.19310451317961,-607.955816422452,-610.552368679041,0.0399806559271595,1.11213300318359,1235.9116328449,1233.10473735808,1261.96333470478,1248.73575847401
100,0.1,0.825,0.27950212486517,5.07685584599085,-622.536443230374,-625.074871153369,0.0399806559271595,1.11213300318359,1265.07288646075,1262.14974230674,1291.12458832063,1277.78076342267
100,0.1,0.825,0.0692324204335992,8.69356131185236,-635.728034549793,-640.074815205719,0.0399806559271595,1.11213300318359,1291.45606909959,1292.14963041144,1317.50777095947,1307.78065152737
100,0.1,0.825,0.2896351108918,4.97729503319101,-644.801939354074,-647.290586870669,0.0399806559271595,1.11213300318359,1309.60387870815,1306.58117374134,1335.65558056803,1322.21219485727
100,0.1,0.825,0.298508401208905,4.89248277091906,-683.416242600875,-685.862483986335,0.0399806559271595,1.11213300318359,1386.83248520175,1383.72496797267,1412.88418706163,1399.3559890886
100,0.1,0.825,0.791457244523179,1.69592761609852,-615.972990462137,-616.820954270187,0.0399806559271595,1.11213300318359,1251.94598092427,1245.64190854037,1277.99768278416,1261.2729296563
100,0.1,0.825,0.208198211744205,5.88119385698019,-627.500535504377,-630.441132432867,0.0399806559271595,1.11213300318359,1275.00107100875,1272.88226486573,1301.05277286864,1288.51328598166
100,0.1,0.825,0.502959171990377,3.33784056733566,-611.525676432184,-613.194596715852,0.0399806559271595,1.11213300318359,1243.05135286437,1238.3891934317,1269.10305472425,1254.02021454763
100,0.1,0.825,0.495252061903102,3.38709508933493,-586.480145433988,-588.173692978655,0.0399806559271595,1.11213300318359,1192.96029086798,1188.34738595731,1219.01199272786,1203.97840707324
100,0.1,0.825,0.561429759833372,2.97850022301168,-646.310119580474,-647.79936969198,0.0399806559271595,1.11213300318359,1312.62023916095,1307.59873938396,1338.67194102083,1323.22976049989
100,0.1,0.825,0.427212982232868,3.84625259058657,-636.931463960953,-638.854590256246,0.0399806559271595,1.11213300318359,1293.86292792191,1289.70918051249,1319.91462978179,1305.34020162842
100,0.1,0.825,0.805807989581022,1.61658643644773,-659.871746764963,-660.680039983187,0.0399806559271595,1.11213300318359,1339.74349352993,1333.36007996637,1365.79519538981,1348.9911010823
100,0.1,0.825,0.578560234652953,2.87732448778638,-623.794999643337,-625.23366188723,0.0399806559271595,1.11213300318359,1267.58999928667,1262.46732377446,1293.64170114655,1278.09834489039
100,0.1,0.825,0.642662527257028,2.51102591028007,-636.885208238208,-638.140721193348,0.0399806559271595,1.11213300318359,1293.77041647642,1288.2814423867,1319.8221183363,1303.91246350262
100,0.1,0.825,0.0456965156268444,9.70524639872701,-658.538511439058,-663.391134638422,0.0399806559271595,1.11213300318359,1337.07702287812,1338.78226927684,1363.128724738,1354.41329039277
100,0.1,0.825,0.956067518445234,0.660851469611544,-670.368687627284,-670.69911336209,0.0399806559271595,1.11213300318359,1360.73737525457,1353.39822672418,1386.78907711445,1369.02924784011
100,0.1,0.825,0.832420254723975,1.46728518070677,-660.549002634614,-661.282645224967,0.0399806559271595,1.11213300318359,1341.09800526923,1334.56529044993,1367.14970712911,1350.19631156586
100,0.1,0.825,0.179986998154292,6.26830635327565,-678.02444126576,-681.158594442398,0.0399806559271595,1.11213300318359,1376.04888253152,1374.3171888848,1402.1005843914,1389.94821000072
100,0.1,0.825,0.488301040926253,3.43194740782951,-618.571644577883,-620.287618281797,0.0399806559271595,1.11213300318359,1257.14328915577,1252.57523656359,1283.19499101565,1268.20625767952
100,0.1,0.825,0.067523201980361,8.75501864596913,-615.514788921096,-619.892298244081,0.0399806559271595,1.11213300318359,1251.02957784219,1251.78459648816,1277.08127970207,1267.41561760409
100,0.1,0.825,0.275449188721155,5.11753187736849,-619.24362914423,-621.802395082914,0.0399806559271595,1.11213300318359,1258.48725828846,1255.60479016583,1284.53896014834,1271.23581128176
100,0.1,0.825,0.229233324370011,5.62174656176103,-636.037084278999,-638.847957559879,0.0399806559271595,1.11213300318359,1292.074168558,1289.69591511976,1318.12587041788,1305.32693623569
100,0.1,0.825,0.158847355450438,6.59589929973617,-633.320922395855,-636.618872045723,0.0399806559271595,1.11213300318359,1286.64184479171,1285.23774409145,1312.69354665159,1300.86876520737
100,0.1,0.825,0.291245333318174,4.96174437682043,-652.297935200267,-654.778807388677,0.0399806559271595,1.11213300318359,1324.59587040053,1321.55761477735,1350.64757226041,1337.18863589328
100,0.1,0.825,0.622082616821678,2.62680237600034,-598.517686967156,-599.831088155156,0.0399806559271595,1.11213300318359,1217.03537393431,1211.66217631031,1243.08707579419,1227.29319742624
100,0.1,0.825,0.211013118776247,5.84517227734818,-658.552713220901,-661.475299359575,0.0399806559271595,1.11213300318359,1337.1054264418,1334.95059871915,1363.15712830168,1350.58161983508
100,0.1,0.825,0.24474808059528,5.44341748393981,-626.074618138616,-628.796326880586,0.0399806559271595,1.11213300318359,1272.14923627723,1269.59265376117,1298.20093813711,1285.2236748771
100,0.1,0.825,0.647804947535906,2.48231719682894,-618.952207130447,-620.193365728861,0.0399806559271595,1.11213300318359,1257.90441426089,1252.38673145772,1283.95611612077,1268.01775257365
100,0.1,0.825,0.534972707093596,3.13818425297154,-618.686495416094,-620.25558754258,0.0399806559271595,1.11213300318359,1257.37299083219,1252.51117508516,1283.42469269207,1268.14219620109
100,0.1,0.825,0.514057910509615,3.26775161000114,-630.8429901472,-632.476865952201,0.0399806559271595,1.11213300318359,1281.6859802944,1276.9537319044,1307.73768215428,1292.58475302033
100,0.1,0.825,0.542074330546849,3.09488355272538,-616.987228133922,-618.534669910285,0.0399806559271595,1.11213300318359,1253.97445626784,1249.06933982057,1280.02615812773,1264.7003609365
100,0.1,0.825,0.544577242679467,3.07970168571751,-628.66201797603,-630.201868818888,0.0399806559271595,1.11213300318359,1277.32403595206,1272.40373763778,1303.37573781194,1288.03475875371
100,0.1,0.825,0.310828906087844,4.77813491258485,-597.376175743357,-599.76524319965,0.0399806559271595,1.11213300318359,1214.75235148671,1211.5304863993,1240.8040533466,1227.16150751523
100,0.1,0.825,0.779797123181537,1.75997123782781,-647.778227680251,-648.658213299165,0.0399806559271595,1.11213300318359,1315.5564553605,1309.31642659833,1341.60815722038,1324.94744771426
100,0.1,0.825,0.0878314650529899,8.10429841882501,-627.483811066135,-631.535960275547,0.0399806559271595,1.11213300318359,1274.96762213227,1275.07192055109,1301.01932399215,1290.70294166702
100,0.1,0.825,0.715693040895235,2.1091419408117,-603.54562008057,-604.600191050976,0.0399806559271595,1.11213300318359,1227.09124016114,1221.20038210195,1253.14294202102,1236.83140321788
100,0.1,0.825,0.482402615407479,3.47033937921674,-642.187801470312,-643.922971159921,0.0399806559271595,1.11213300318359,1304.37560294062,1299.84594231984,1330.42730480051,1315.47696343577
100,0.1,0.825,0.704261720422306,2.17143750005607,-675.552998225333,-676.638716975361,0.0399806559271595,1.11213300318359,1371.10599645067,1365.27743395072,1397.15769831055,1380.90845506665
100,0.1,0.825,0.00977866875261974,13.3281977278646,-665.256295895864,-671.920394759797,0.0399806559271595,1.11213300318359,1350.51259179173,1355.84078951959,1376.56429365161,1371.47181063552
100,0.1,0.825,0.931003969006786,0.854441568446418,-612.454340408947,-612.881561193171,0.0399806559271595,1.11213300318359,1244.90868081789,1237.76312238634,1270.96038267778,1253.39414350227
100,0.1,0.825,0.134832152150619,7.02005588031921,-650.361594284118,-653.871622224278,0.0399806559271595,1.11213300318359,1320.72318856824,1319.74324444856,1346.77489042812,1335.37426556448
100,0.1,0.825,0.51468775907229,3.26380281937645,-619.034172059634,-620.666073469323,0.0399806559271595,1.11213300318359,1258.06834411927,1253.33214693865,1284.12004597915,1268.96316805457
100,0.1,0.825,0.20833219903678,5.8794695301824,-677.922095540402,-680.861830305493,0.0399806559271595,1.11213300318359,1375.8441910808,1373.72366061099,1401.89589294068,1389.35468172691
100,0.1,0.825,0.644526528790192,2.50061020956718,-639.239174589638,-640.489479694422,0.0399806559271595,1.11213300318359,1298.47834917928,1292.97895938884,1324.53005103916,1308.60998050477
100,0.1,0.825,0.0959332197955878,7.88368172555261,-630.356894947193,-634.298735809969,0.0399806559271595,1.11213300318359,1280.71378989439,1280.59747161994,1306.76549175427,1296.22849273587
100,0.1,0.825,0.291517191071963,4.95912603255988,-630.430045044666,-632.909608060946,0.0399806559271595,1.11213300318359,1280.86009008933,1277.81921612189,1306.91179194921,1293.45023723782
100,0.1,0.825,0.0837939597491058,8.2214764225771,-649.872869159434,-653.983607370722,0.0399806559271595,1.11213300318359,1319.74573831887,1319.96721474144,1345.79744017875,1335.59823585737
100,0.1,0.825,0.0831240395674317,8.24143102368657,-658.83714224372,-662.957857755563,0.0399806559271595,1.11213300318359,1337.67428448744,1337.91571551113,1363.72598634732,1353.54673662706
100,0.1,0.825,0.763581623860136,1.84858966461456,-622.260652739799,-623.184947572107,0.0399806559271595,1.11213300318359,1264.5213054796,1258.36989514421,1290.57300733948,1274.00091626014
100,0.1,0.825,0.0932323956245149,7.95521970293771,-636.721601906693,-640.699211758162,0.0399806559271595,1.11213300318359,1293.44320381339,1293.39842351632,1319.49490567327,1309.02944463225
100,0.1,0.825,0.361052598471407,4.34719480024728,-656.377994923176,-658.5515923233,0.0399806559271595,1.11213300318359,1332.75598984635,1329.1031846466,1358.80769170623,1344.73420576253
100,0.1,0.825,0.410722224669556,3.96530094013201,-660.182307122091,-662.164957592157,0.0399806559271595,1.11213300318359,1340.36461424418,1336.32991518431,1366.41631610406,1351.96093630024
100,0.1,0.825,0.470821125183246,3.54664685695138,-683.924563372156,-685.697886800632,0.0399806559271595,1.11213300318359,1387.84912674431,1383.39577360126,1413.90082860419,1399.02679471719
100,0.1,0.825,0.619739068868797,2.64008412356952,-623.749948752833,-625.069990814618,0.0399806559271595,1.11213300318359,1267.49989750567,1262.13998162924,1293.55159936555,1277.77100274516
100,0.1,0.825,0.637020556219735,2.5426203970535,-633.493614299582,-634.764924498109,0.0399806559271595,1.11213300318359,1286.98722859916,1281.52984899622,1313.03893045905,1297.16087011215
100,0.1,0.825,0.814596265885832,1.56763908954076,-690.280533313158,-691.064352857929,0.0399806559271595,1.11213300318359,1400.56106662632,1394.12870571586,1426.6127684862,1409.75972683179
100,0.1,0.825,0.839821642981723,1.42509628567996,-648.040160943203,-648.752709086043,0.0399806559271595,1.11213300318359,1316.08032188641,1309.50541817209,1342.13202374629,1325.13643928801
100,0.1,0.825,0.700716118034807,2.1907881669074,-629.003789917073,-630.099184000527,0.0399806559271595,1.11213300318359,1278.00757983415,1272.19836800105,1304.05928169403,1287.82938911698
100,0.1,0.825,0.383751874219193,4.16796019749972,-660.486916579536,-662.570896678286,0.0399806559271595,1.11213300318359,1340.97383315907,1337.14179335657,1367.02553501895,1352.7728144725
100,0.1,0.825,0.93605705528005,0.817718033102892,-555.88113480488,-556.289993821432,0.0399806559271595,1.11213300318359,1131.76226960976,1124.57998764286,1157.81397146964,1140.21100875879
100,0.1,0.825,8.3209141913491e-06,28.8665271667555,-629.929094180938,-644.362357764316,0.0399806559271595,1.11213300318359,1279.85818836188,1300.72471552863,1305.90989022176,1316.35573664456
100,0.1,0.825,0.632240765795796,2.56947015195396,-620.656661394782,-621.941396470759,0.0399806559271595,1.11213300318359,1261.31332278956,1255.88279294152,1287.36502464945,1271.51381405745
100,0.1,0.825,0.264466909464655,5.23036217975823,-636.501210205344,-639.116391295223,0.0399806559271595,1.11213300318359,1293.00242041069,1290.23278259045,1319.05412227057,1305.86380370637
100,0.1,0.825,0.817100372753527,1.55363353208759,-623.290994705355,-624.067811471398,0.0399806559271595,1.11213300318359,1266.58198941071,1260.1356229428,1292.63369127059,1275.76664405873
100,0.1,0.825,0.452555598806363,3.6696495673325,-646.50755109518,-648.342375878846,0.0399806559271595,1.11213300318359,1313.01510219036,1308.68475175769,1339.06680405024,1324.31577287362
100,0.1,0.825,0.824387014160273,1.51271381176161,-613.625712597947,-614.382069503827,0.0399806559271595,1.11213300318359,1247.25142519589,1240.76413900765,1273.30312705577,1256.39516012358
100,0.1,0.825,0.123816718682045,7.23833468348607,-613.741989350428,-617.361156692171,0.0399806559271595,1.11213300318359,1247.48397870086,1246.72231338434,1273.53568056074,1262.35333450027
100,0.1,0.825,0.855473340816453,1.3346294821456,-613.081385280248,-613.748700021321,0.0399806559271595,1.11213300318359,1246.1627705605,1239.49740004264,1272.21447242038,1255.12842115857
100,0.1,0.825,0.996868028443003,0.162624135782835,-607.462334849871,-607.543646917762,0.0399806559271595,1.11213300318359,1234.92466969974,1227.08729383552,1260.97637155962,1242.71831495145
100,0.1,0.825,0.400971751626025,4.03737180962617,-652.828468255126,-654.847154159939,0.0399806559271595,1.11213300318359,1325.65693651025,1321.69430831988,1351.70863837013,1337.32532943581
100,0.1,0.825,0.484600857077172,3.455995080614,-648.405719056847,-650.133716597154,0.0399806559271595,1.11213300318359,1316.81143811369,1312.26743319431,1342.86313997358,1327.89845431024
100,0.1,0.825,0.735881427080851,1.9993337777189,-667.621387992141,-668.621054881,0.0399806559271595,1.11213300318359,1355.24277598428,1349.242109762,1381.29447784416,1364.87313087793
100,0.1,0.825,0.887932647798049,1.13964192320441,-644.80097603542,-645.370796997023,0.0399806559271595,1.11213300318359,1309.60195207084,1302.74159399405,1335.65365393072,1318.37261510997
100,0.1,0.825,0.624596005340021,2.61258142136353,-658.201099264654,-659.507389975336,0.0399806559271595,1.11213300318359,1336.40219852931,1331.01477995067,1362.45390038919,1346.6458010666
100,0.1,0.825,0.0374676859440974,10.1822122394644,-603.195659610823,-608.286765730555,0.0399806559271595,1.11213300318359,1226.39131922165,1228.57353146111,1252.44302108153,1244.20455257704
100,0.1,0.825,0.119382288267249,7.33130404386588,-634.676667886429,-638.342319908362,0.0399806559271595,1.11213300318359,1289.35333577286,1288.68463981672,1315.40503763274,1304.31566093265
100,0.1,0.825,0.436272009268313,3.78228074514368,-671.809100264091,-673.700240636663,0.0399806559271595,1.11213300318359,1363.61820052818,1359.40048127333,1389.66990238806,1375.03150238925
100,0.1,0.825,0.80766199464613,1.60628548261002,-629.538736845373,-630.341879586678,0.0399806559271595,1.11213300318359,1279.07747369075,1272.68375917336,1305.12917555063,1288.31478028928
100,0.1,0.825,0.303684849686917,4.84397165595487,-633.416126781522,-635.8381126095,0.0399806559271595,1.11213300318359,1286.83225356304,1283.676225219,1312.88395542293,1299.30724633493
100,0.1,0.825,0.621276541299156,2.63136831093516,-608.28521753866,-609.600901694128,0.0399806559271595,1.11213300318359,1236.57043507732,1231.20180338826,1262.6221369372,1246.83282450418
100,0.1,0.825,0.736062194381377,1.99835102460793,-629.664342703755,-630.663518216059,0.0399806559271595,1.11213300318359,1279.32868540751,1273.32703643212,1305.38038726739,1288.95805754805
100,0.1,0.825,0.303649395259064,4.84430157317979,-632.310643569309,-634.732794355899,0.0399806559271595,1.11213300318359,1284.62128713862,1281.4655887118,1310.6729889985,1297.09660982773
100,0.1,0.825,0.51389601080193,3.26876711729346,-651.760729695351,-653.395113253997,0.0399806559271595,1.11213300318359,1323.5214593907,1318.79022650799,1349.57316125058,1334.42124762392
100,0.1,0.825,0.851567151460562,1.35738319951247,-596.411935141807,-597.090626741563,0.0399806559271595,1.11213300318359,1212.82387028361,1206.18125348313,1238.87557214349,1221.81227459905
100,0.1,0.825,0.488938672374978,3.42781560182721,-590.206634390483,-591.920542191397,0.0399806559271595,1.11213300318359,1200.41326878097,1195.84108438279,1226.46497064085,1211.47210549872
100,0.1,0.825,0.705963272584192,2.16215635946105,-619.74365664324,-620.82473482297,0.0399806559271595,1.11213300318359,1259.48731328648,1253.64946964594,1285.53901514636,1269.28049076187
100,0.1,0.825,0.665528072497262,2.38395891292066,-616.115879944484,-617.307859400945,0.0399806559271595,1.11213300318359,1252.23175988897,1246.61571880189,1278.28346174885,1262.24673991782
100,0.1,0.825,0.398101671297974,4.05883711258434,-638.738590011961,-640.768008568253,0.0399806559271595,1.11213300318359,1297.47718002392,1293.53601713651,1323.5288818838,1309.16703825243
100,0.1,0.825,0.233728797725681,5.56902065228633,-668.827797994494,-671.612308320637,0.0399806559271595,1.11213300318359,1357.65559598899,1355.22461664127,1383.70729784887,1370.8556377572
100,0.1,0.825,0.865439397574487,1.2759687410869,-629.639749642946,-630.277734013489,0.0399806559271595,1.11213300318359,1279.27949928589,1272.55546802698,1305.33120114577,1288.18648914291
100,0.1,0.825,0.352216859967498,4.41935842348221,-638.437515549179,-640.64719476092,0.0399806559271595,1.11213300318359,1296.87503109836,1293.29438952184,1322.92673295824,1308.92541063777
100,0.1,0.825,0.352480055052483,4.41718821704671,-637.430106362136,-639.638700470659,0.0399806559271595,1.11213300318359,1294.86021272427,1291.27740094132,1320.91191458415,1306.90842205725
100,0.1,0.825,0.812181774920691,1.58111784026232,-644.326298756041,-645.116857676172,0.0399806559271595,1.11213300318359,1308.65259751208,1302.23371535234,1334.70429937196,1317.86473646827
100,0.1,0.825,0.389565462120354,4.12338122314668,-663.281027071491,-665.342717683064,0.0399806559271595,1.11213300318359,1346.56205414298,1342.68543536613,1372.61375600286,1358.31645648206
100,0.1,0.825,0.116211066152031,7.39977062437742,-632.002222273368,-635.702107585557,0.0399806559271595,1.11213300318359,1284.00444454674,1283.40421517111,1310.05614640662,1299.03523628704
100,0.1,0.825,0.447505097786277,3.70427057366874,-609.998353703492,-611.850488990326,0.0399806559271595,1.11213300318359,1239.99670740698,1235.70097798065,1266.04840926686,1251.33199909658
100,0.1,0.825,0.20280445379471,5.95143708679802,-644.639598063916,-647.615316607315,0.0399806559271595,1.11213300318359,1309.27919612783,1307.23063321463,1335.33089798771,1322.86165433056
100,0.1,0.825,0.375157712758868,4.23482383656415,-600.486270259508,-602.60368217779,0.0399806559271595,1.11213300318359,1220.97254051902,1217.20736435558,1247.0242423789,1232.83838547151
100,0.1,0.825,0.903832261935832,1.03895799828115,-659.901828553191,-660.421307552331,0.0399806559271595,1.11213300318359,1339.80365710638,1332.84261510466,1365.85535896626,1348.47363622059
100,0.1,0.825,0.134254710836504,7.03108317831084,-657.010291160843,-660.525832749998,0.0399806559271595,1.11213300318359,1334.02058232169,1333.0516655,1360.07228418157,1348.68268661593
100,0.1,0.825,0.787588007824722,1.71721590910784,-595.289066254014,-596.147674208568,0.0399806559271595,1.11213300318359,1210.57813250803,1204.29534841714,1236.62983436791,1219.92636953306
100,0.1,0.825,0.884010632512991,1.16386983666303,-620.716142498721,-621.298077417053,0.0399806559271595,1.11213300318359,1261.43228499744,1254.59615483411,1287.48398685732,1270.22717595003
100,0.1,0.825,0.126697130631899,7.17958028192334,-616.908158808249,-620.49794894921,0.0399806559271595,1.11213300318359,1253.8163176165,1252.99589789842,1279.86801947638,1268.62691901435
100,0.1,0.825,0.636920854813363,2.5431796595733,-630.866471100667,-632.138060930454,0.0399806559271595,1.11213300318359,1281.73294220133,1276.27612186091,1307.78464406121,1291.90714297684
100,0.1,0.825,0.104076072820706,7.67886031007833,-648.368596730711,-652.20802688575,0.0399806559271595,1.11213300318359,1316.73719346142,1316.4160537715,1342.7888953213,1332.04707488743
100,0.1,0.825,0.788569583650065,1.71181900322017,-631.621460915857,-632.477370417467,0.0399806559271595,1.11213300318359,1283.24292183171,1276.95474083493,1309.29462369159,1292.58576195086
100,0.1,0.825,0.0436036360439971,9.81821991444349,-652.152934807983,-657.062044765204,0.0399806559271595,1.11213300318359,1324.30586961597,1326.12408953041,1350.35757147585,1341.75511064634
100,0.1,0.825,0.129770117765109,7.11824087410469,-643.988934987357,-647.548055424409,0.0399806559271595,1.11213300318359,1307.97786997471,1307.09611084882,1334.02957183459,1322.72713196475
100,0.1,0.825,0.626357524554812,2.60262874125078,-630.012333069625,-631.313647440251,0.0399806559271595,1.11213300318359,1280.02466613925,1274.6272948805,1306.07636799913,1290.25831599643
100,0.1,0.825,0.169124353488571,6.43202052001288,-620.247277728326,-623.463287988332,0.0399806559271595,1.11213300318359,1260.49455545665,1258.92657597666,1286.54625731653,1274.55759709259
100,0.1,0.825,0.800934031839476,1.64360760769227,-618.013990816788,-618.835794620634,0.0399806559271595,1.11213300318359,1256.02798163358,1249.67158924127,1282.07968349346,1265.3026103572
100,0.1,0.825,0.578565263822539,2.87729501850617,-636.130202799102,-637.568850308356,0.0399806559271595,1.11213300318359,1292.2604055982,1287.13770061671,1318.31210745809,1302.76872173264
100,0.1,0.825,0.341768521389355,4.50657538307814,-644.411829710989,-646.665117402528,0.0399806559271595,1.11213300318359,1308.82365942198,1305.33023480506,1334.87536128186,1320.96125592099
100,0.1,0.825,0.558430352214336,2.99638614625314,-643.034096765204,-644.532289838331,0.0399806559271595,1.11213300318359,1306.06819353041,1301.06457967666,1332.11989539029,1316.69560079259
100,0.1,0.825,0.263232966946596,5.24328772208287,-640.693429977578,-643.31507383862,0.0399806559271595,1.11213300318359,1301.38685995516,1298.63014767724,1327.43856181504,1314.26116879317
100,0.1,0.825,0.83184698856417,1.47053898016657,-639.5190049679,-640.254274457983,0.0399806559271595,1.11213300318359,1299.0380099358,1292.50854891597,1325.08971179568,1308.13957003189
100,0.1,0.825,0.0993355778265482,7.79619713673037,-648.550946429561,-652.449044997926,0.0399806559271595,1.11213300318359,1317.10189285912,1316.89808999585,1343.153594719,1332.52911111178
100,0.1,0.825,0.307034931110757,4.81294090665074,-653.544585090992,-655.951055544318,0.0399806559271595,1.11213300318359,1327.08917018198,1323.90211108864,1353.14087204187,1339.53313220456
100,0.1,0.825,0.931273523759721,0.852505831388953,-678.64773868631,-679.073991602004,0.0399806559271595,1.11213300318359,1377.29547737262,1370.14798320401,1403.3471792325,1385.77900431994
100,0.1,0.825,0.914865124591995,0.966280560704035,-621.172547687695,-621.655687968047,0.0399806559271595,1.11213300318359,1262.34509537539,1255.31137593609,1288.39679723527,1270.94239705202
100,0.1,0.825,0.366473525199146,4.30360795436786,-653.639894492122,-655.791698469306,0.0399806559271595,1.11213300318359,1327.27978898424,1323.58339693861,1353.33149084412,1339.21441805454
100,0.1,0.825,0.858756115901059,1.31540712305855,-653.40839232964,-654.06609589117,0.0399806559271595,1.11213300318359,1326.81678465928,1320.13219178234,1352.86848651916,1335.76321289827
100,0.1,0.825,0.4115578043855,3.95918452602086,-632.205902495351,-634.185494758361,0.0399806559271595,1.11213300318359,1284.4118049907,1280.37098951672,1310.46350685058,1296.00201063265
100,0.1,0.825,0.918821236338316,0.939537630159293,-629.975808273132,-630.445577088212,0.0399806559271595,1.11213300318359,1279.95161654626,1272.89115417642,1306.00331840615,1288.52217529235
100,0.1,0.825,0.549166296362031,3.05197020275955,-683.731148382425,-685.257133483805,0.0399806559271595,1.11213300318359,1387.46229676485,1382.51426696761,1413.51399862473,1398.14528808354
100,0.1,0.825,0.4724122989142,3.53608829315044,-646.236467580696,-648.004511727272,0.0399806559271595,1.11213300318359,1312.47293516139,1308.00902345454,1338.52463702127,1323.64004457047
100,0.1,0.825,0.873703130644986,1.22658105577875,-665.986460341947,-666.599750869837,0.0399806559271595,1.11213300318359,1351.97292068389,1345.19950173967,1378.02462254378,1360.8305228556
100,0.1,0.825,0.659384727815656,2.41795627214219,-653.860949573228,-655.069927709299,0.0399806559271595,1.11213300318359,1327.72189914646,1322.1398554186,1353.77360100634,1337.77087653453
100,0.1,0.825,0.562383348253045,2.97282485219739,-618.132482525909,-619.618894952008,0.0399806559271595,1.11213300318359,1256.26496505182,1251.23778990402,1282.3166669117,1266.86881101994
100,0.1,0.825,0.461677248989506,3.60780165535903,-635.002290242419,-636.806191070099,0.0399806559271595,1.11213300318359,1290.00458048484,1285.6123821402,1316.05628234472,1301.24340325613
100,0.1,0.825,0.733898138205252,2.01011609697935,-598.912686216441,-599.91774426493,0.0399806559271595,1.11213300318359,1217.82537243288,1211.83548852986,1243.87707429276,1227.46650964579
100,0.1,0.825,0.928996895135016,0.868777054942029,-624.285857331705,-624.720245859176,0.0399806559271595,1.11213300318359,1268.57171466341,1261.44049171835,1294.62341652329,1277.07151283428
100,0.1,0.825,0.421892851670922,3.8842833658,-627.013515217967,-628.955656900867,0.0399806559271595,1.11213300318359,1274.02703043593,1269.91131380173,1300.07873229582,1285.54233491766
100,0.1,0.825,0.519724431628992,3.23233340600677,-598.949773981979,-600.565940684983,0.0399806559271595,1.11213300318359,1217.89954796396,1213.13188136997,1243.95124982384,1228.76290248589
100,0.1,0.825,0.803101769744774,1.63159990252734,-674.103034732598,-674.918834683861,0.0399806559271595,1.11213300318359,1368.2060694652,1361.83766936772,1394.25777132508,1377.46869048365
100,0.1,0.825,0.66116169296271,2.40811254790583,-658.432573589585,-659.636629863538,0.0399806559271595,1.11213300318359,1336.86514717917,1331.27325972708,1362.91684903905,1346.904280843
100,0.1,0.825,0.314560445910852,4.74424185130033,-613.913310076194,-616.285431001844,0.0399806559271595,1.11213300318359,1247.82662015239,1244.57086200369,1273.87832201227,1260.20188311962
100,0.1,0.825,0.31967649190895,4.6983066711789,-623.444168084211,-625.7933214198,0.0399806559271595,1.11213300318359,1266.88833616842,1263.5866428396,1292.9400380283,1279.21766395553
100,0.1,0.825,0.711281037726532,2.1331705529326,-621.88990869245,-622.956493968916,0.0399806559271595,1.11213300318359,1263.7798173849,1257.91298793783,1289.83151924478,1273.54400905376
100,0.1,0.825,0.531993500823821,3.1564506007785,-617.818020823796,-619.396246124185,0.0399806559271595,1.11213300318359,1255.63604164759,1250.79249224837,1281.68774350747,1266.4235133643
100,0.1,0.825,0.890384463399161,1.12438339636265,-617.456182980687,-618.018374678868,0.0399806559271595,1.11213300318359,1254.91236596137,1248.03674935774,1280.96406782125,1263.66777047366
100,0.1,0.825,0.842367307991777,1.41050413295193,-619.64276180526,-620.348013871736,0.0399806559271595,1.11213300318359,1259.28552361052,1252.69602774347,1285.3372254704,1268.3270488594
