"n","p","q","p_value","Lambda","loglik_F","loglik_R","cv_shapes","maxmin_ratio","pct_censored","aic_F","aic_R","bic_F","bic_R"
1000,0.215,0.6,0.763990188932093,1.84636165648772,-4624.50794429845,-4625.43112512669,0.0399806559271595,1.11213300318359,0.387,9269.01588859689,9262.86225025338,9318.09344138672,9292.30878192728
1000,0.215,0.6,0.703317237924305,2.17659065040243,-4586.27082108471,-4587.35911640991,0.0399806559271595,1.11213300318359,0.392,9192.54164216942,9186.71823281982,9241.61919495924,9216.16476449371
1000,0.215,0.6,0.763881185953436,1.84695609722075,-4458.00513266722,-4458.92861071583,0.0399806559271595,1.11213300318359,0.414,8936.01026533445,8929.85722143167,8985.08781812427,8959.30375310556
1000,0.215,0.6,0.640012794842952,2.52585120102049,-4607.94119552481,-4609.20412112532,0.0399806559271595,1.11213300318359,0.389,9235.88239104962,9230.40824225064,9284.95994383944,9259.85477392454
1000,0.215,0.6,0.346318776851481,4.46833401840922,-4507.7761443439,-4510.0103113531,0.0399806559271595,1.11213300318359,0.402,9035.5522886878,9032.02062270621,9084.62984147762,9061.4671543801
1000,0.215,0.6,0.0248006144894223,11.1621734754572,-4438.14694032419,-4443.72802706191,0.0399806559271595,1.11213300318359,0.414,8896.29388064837,8899.45605412383,8945.37143343819,8928.90258579772
1000,0.215,0.6,0.903527713647941,1.04092827576096,-4473.63747583559,-4474.15793997347,0.0399806559271595,1.11213300318359,0.411,8967.27495167118,8960.31587994694,9016.352504461,8989.76241162083
1000,0.215,0.6,0.317216509878264,4.72031810268709,-4464.10917699319,-4466.46933604453,0.0399806559271595,1.11213300318359,0.413,8948.21835398637,8944.93867208906,8997.2959067762,8974.38520376295
1000,0.215,0.6,0.139678722870447,6.92917411091366,-4555.44879035064,-4558.9133774061,0.0399806559271595,1.11213300318359,0.398,9130.89758070129,9129.8267548122,9179.97513349111,9159.2732864861
1000,0.215,0.6,0.626164450220577,2.60371905977081,-4510.26544132022,-4511.56730085011,0.0399806559271595,1.11213300318359,0.404,9040.53088264044,9035.13460170021,9089.60843543026,9064.5811333741
1000,0.215,0.6,0.0881372463403772,8.09563134264499,-4666.127591502,-4670.17540717332,0.0399806559271595,1.11213300318359,0.384,9352.255183004,9352.35081434665,9401.33273579383,9381.79734602054
1000,0.215,0.6,0.788933045080392,1.70981999817923,-4520.64368268888,-4521.49859268797,0.0399806559271595,1.11213300318359,0.406,9061.28736537777,9054.99718537595,9110.36491816759,9084.44371704984
1000,0.215,0.6,0.220924172184913,5.72162743507761,-4542.33641145829,-4545.19722517583,0.0399806559271595,1.11213300318359,0.399,9104.67282291658,9102.39445035165,9153.7503757064,9131.84098202555
1000,0.215,0.6,0.919305645729311,0.936235593731908,-4592.31348706336,-4592.78160486023,0.0399806559271595,1.11213300318359,0.392,9204.62697412672,9197.56320972045,9253.70452691654,9227.00974139435
1000,0.215,0.6,0.594867646922944,2.78244012471805,-4538.82733705275,-4540.21855711511,0.0399806559271595,1.11213300318359,0.401,9097.6546741055,9092.43711423022,9146.73222689532,9121.88364590411
1000,0.215,0.6,0.253945958370673,5.3422691079777,-4579.1805181012,-4581.85165265519,0.0399806559271595,1.11213300318359,0.396,9178.3610362024,9175.70330531037,9227.43858899222,9205.14983698427
1000,0.215,0.6,0.446550212098128,3.71084729622271,-4778.35170648549,-4780.2071301336,0.0399806559271595,1.11213300318359,0.363,9576.70341297099,9572.41426026721,9625.78096576081,9601.8607919411
1000,0.215,0.6,0.579523661319178,2.87168153598759,-4526.33368713664,-4527.76952790464,0.0399806559271595,1.11213300318359,0.402,9072.66737427329,9067.53905580927,9121.74492706311,9096.98558748317
1000,0.215,0.6,0.968413374664082,0.550393253017319,-4594.56330620953,-4594.83850283604,0.0399806559271595,1.11213300318359,0.391,9209.12661241906,9201.67700567208,9258.20416520889,9231.12353734597
1000,0.215,0.6,0.745019797644399,1.9496470575632,-4495.8622352711,-4496.83705879988,0.0399806559271595,1.11213300318359,0.409,9011.7244705422,9005.67411759976,9060.80202333202,9035.12064927365
1000,0.215,0.6,0.302741019812376,4.85276527946189,-4471.02161608249,-4473.44799872223,0.0399806559271595,1.11213300318359,0.413,8962.04323216499,8958.89599744445,9011.12078495481,8988.34252911834
1000,0.215,0.6,0.550523922937605,3.04379155788774,-4543.82318604126,-4545.3450818202,0.0399806559271595,1.11213300318359,0.398,9107.64637208251,9102.6901636404,9156.72392487233,9132.13669531429
1000,0.215,0.6,0.0293574293678118,10.7632675543209,-4491.56124063841,-4496.94287441557,0.0399806559271595,1.11213300318359,0.406,9003.12248127681,9005.88574883114,9052.20003406664,9035.33228050503
1000,0.215,0.6,0.147541312958531,6.78770748433453,-4485.81792534309,-4489.21177908526,0.0399806559271595,1.11213300318359,0.41,8991.63585068618,8990.42355817051,9040.713403476,9019.8700898444
1000,0.215,0.6,0.230804767937837,5.60321388690318,-4526.06365994722,-4528.86526689067,0.0399806559271595,1.11213300318359,0.404,9072.12731989443,9069.73053378134,9121.20487268425,9099.17706545523
1000,0.215,0.6,0.576995745696559,2.88649832703049,-4610.9646906477,-4612.40793981121,0.0399806559271595,1.11213300318359,0.388,9241.9293812954,9236.81587962243,9291.00693408522,9266.26241129632
1000,0.215,0.6,0.0735473031537797,8.54458321529455,-4544.88671464934,-4549.15900625699,0.0399806559271595,1.11213300318359,0.397,9109.77342929868,9110.31801251397,9158.8509820885,9139.76454418786
1000,0.215,0.6,0.190866402449011,6.11300555327034,-4604.30643236983,-4607.36293514647,0.0399806559271595,1.11213300318359,0.391,9228.61286473966,9226.72587029293,9277.69041752949,9256.17240196683
1000,0.215,0.6,0.922025570000498,0.917577758986226,-4466.76454878836,-4467.22333766785,0.0399806559271595,1.11213300318359,0.412,8953.52909757672,8946.44667533571,9002.60665036654,8975.8932070096
1000,0.215,0.6,0.642571081690853,2.51153717414491,-4572.69731739297,-4573.95308598004,0.0399806559271595,1.11213300318359,0.395,9165.39463478594,9159.90617196008,9214.47218757576,9189.35270363398
1000,0.215,0.6,0.61244538264532,2.68155901845785,-4452.01132821633,-4453.35210772556,0.0399806559271595,1.11213300318359,0.415,8924.02265643266,8918.70421545112,8973.10020922248,8948.15074712501
1000,0.215,0.6,0.707301166179236,2.15486107590368,-4647.14704634351,-4648.22447688147,0.0399806559271595,1.11213300318359,0.384,9314.29409268703,9308.44895376293,9363.37164547685,9337.89548543682
1000,0.215,0.6,0.282177306598077,5.05027947121198,-4535.28041084244,-4537.80555057805,0.0399806559271595,1.11213300318359,0.4,9090.56082168489,9087.6111011561,9139.63837447471,9117.05763282999
1000,0.215,0.6,0.266832947419095,5.20572126236038,-4570.48950208149,-4573.09236271267,0.0399806559271595,1.11213300318359,0.396,9160.97900416298,9158.18472542534,9210.0565569528,9187.63125709923
1000,0.215,0.6,0.166126485514039,6.478872160631,-4530.82812115516,-4534.06755723548,0.0399806559271595,1.11213300318359,0.401,9081.65624231033,9080.13511447096,9130.73379510015,9109.58164614485
1000,0.215,0.6,0.737249574930056,1.99189573263357,-4661.48423530094,-4662.48018316726,0.0399806559271595,1.11213300318359,0.382,9342.96847060188,9336.96036633452,9392.04602339171,9366.40689800841
1000,0.215,0.6,0.728310031501411,2.04049889161251,-4600.2611597194,-4601.2814091652,0.0399806559271595,1.11213300318359,0.392,9220.52231943879,9214.56281833041,9269.59987222861,9244.0093500043
1000,0.215,0.6,0.13947061026675,6.93301670680012,-4512.92649606112,-4516.39300441452,0.0399806559271595,1.11213300318359,0.405,9045.85299212223,9044.78600882903,9094.93054491205,9074.23254050292
1000,0.215,0.6,0.773949960322407,1.79197656257202,-4646.32807495821,-4647.2240632395,0.0399806559271595,1.11213300318359,0.381,9312.65614991642,9306.448126479,9361.73370270625,9335.89465815289
1000,0.215,0.6,0.247478129964839,5.41305779138202,-4555.01448217514,-4557.72101107083,0.0399806559271595,1.11213300318359,0.395,9130.02896435028,9127.44202214167,9179.10651714011,9156.88855381556
1000,0.215,0.6,0.162318809096628,6.53949529317833,-4729.7543923577,-4733.02414000429,0.0399806559271595,1.11213300318359,0.367,9479.5087847154,9478.04828000858,9528.58633750522,9507.49481168247
1000,0.215,0.6,0.0935410646192936,7.94694633579456,-4557.92690142596,-4561.90037459386,0.0399806559271595,1.11213300318359,0.398,9135.85380285192,9135.80074918772,9184.93135564174,9165.24728086161
1000,0.215,0.6,0.311349078665597,4.7733902168693,-4661.20098940778,-4663.58768451621,0.0399806559271595,1.11213300318359,0.379,9342.40197881556,9339.17536903243,9391.47953160538,9368.62190070632
1000,0.215,0.6,0.239654114643789,5.50085750249855,-4613.14277608217,-4615.89320483341,0.0399806559271595,1.11213300318359,0.388,9246.28555216433,9243.78640966683,9295.36310495415,9273.23294134072
1000,0.215,0.6,0.188071356641878,6.15213236873205,-4480.61591042236,-4483.69197660672,0.0399806559271595,1.11213300318359,0.41,8981.23182084471,8979.38395321345,9030.30937363454,9008.83048488734
1000,0.215,0.6,0.217279264094993,5.76648452059999,-4415.0456812955,-4417.9289235558,0.0399806559271595,1.11213300318359,0.423,8850.09136259099,8847.85784711159,8899.16891538082,8877.30437878549
1000,0.215,0.6,0.885865669801024,1.15243742700113,-4449.89010781409,-4450.46632652759,0.0399806559271595,1.11213300318359,0.416,8919.78021562818,8912.93265305518,8968.857768418,8942.37918472907
1000,0.215,0.6,0.195897394909015,6.0438497229643,-4450.60956331866,-4453.63148818014,0.0399806559271595,1.11213300318359,0.416,8921.21912663732,8919.26297636028,8970.29667942714,8948.70950803418
1000,0.215,0.6,0.492092165167973,3.40743319191279,-4404.65501192263,-4406.35872851858,0.0399806559271595,1.11213300318359,0.423,8829.31002384525,8824.71745703717,8878.38757663508,8854.16398871106
1000,0.215,0.6,0.43251019761165,3.80872741452731,-4714.55520872767,-4716.45957243493,0.0399806559271595,1.11213300318359,0.37,9449.11041745534,9444.91914486987,9498.18797024516,9474.36567654376
1000,0.215,0.6,0.0311439869462028,10.6230177148045,-4357.79202676511,-4363.10353562251,0.0399806559271595,1.11213300318359,0.431,8735.58405353021,8738.20707124501,8784.66160632003,8767.65360291891
1000,0.215,0.6,0.0861347332706654,8.15291180838176,-4691.98632445498,-4696.06278035917,0.0399806559271595,1.11213300318359,0.374,9403.97264890996,9404.12556071835,9453.05020169979,9433.57209239224
1000,0.215,0.6,0.494464824215824,3.39215405711548,-4666.01432023578,-4667.71039726434,0.0399806559271595,1.11213300318359,0.379,9352.02864047157,9347.42079452868,9401.10619326139,9376.86732620257
1000,0.215,0.6,0.749733033034812,1.92401000543578,-4356.9118967837,-4357.87390178642,0.0399806559271595,1.11213300318359,0.431,8733.8237935674,8727.74780357284,8782.90134635722,8757.19433524673
1000,0.215,0.6,0.225683533274165,5.66402277656016,-4571.3178267692,-4574.14983815748,0.0399806559271595,1.11213300318359,0.393,9162.6356535384,9160.29967631496,9211.71320632822,9189.74620798885
1000,0.215,0.6,0.25160492936944,5.36770978171808,-4534.54934219294,-4537.2331970838,0.0399806559271595,1.11213300318359,0.403,9089.09868438588,9086.4663941676,9138.1762371757,9115.91292584149
1000,0.215,0.6,0.224325225052836,5.6803535723102,-4415.31920803952,-4418.15938482568,0.0399806559271595,1.11213300318359,0.422,8850.63841607904,8848.31876965135,8899.71596886887,8877.76530132525
1000,0.215,0.6,0.0687681504945337,8.71011133956563,-4564.21473226058,-4568.56978793037,0.0399806559271595,1.11213300318359,0.395,9148.42946452117,9149.13957586073,9197.50701731099,9178.58610753463
1000,0.215,0.6,0.22708242756251,5.64729370102759,-4617.88650299813,-4620.71014984864,0.0399806559271595,1.11213300318359,0.39,9255.77300599626,9253.42029969729,9304.85055878608,9282.86683137118
1000,0.215,0.6,0.520173792911573,3.22953496611626,-4548.53506221237,-4550.14982969543,0.0399806559271595,1.11213300318359,0.399,9117.07012442475,9112.29965939086,9166.14767721457,9141.74619106476
1000,0.215,0.6,0.584861177360439,2.84050546739127,-4667.5926801474,-4669.01293288109,0.0399806559271595,1.11213300318359,0.378,9355.1853602948,9350.02586576219,9404.26291308462,9379.47239743608
1000,0.215,0.6,0.84800997283118,1.37799764996453,-4584.67110009942,-4585.3600989244,0.0399806559271595,1.11213300318359,0.394,9189.34220019884,9182.7201978488,9238.41975298866,9212.1667295227
1000,0.215,0.6,0.728538653651683,2.03925572887056,-4624.2642607224,-4625.28388858684,0.0399806559271595,1.11213300318359,0.391,9268.5285214448,9262.56777717367,9317.60607423463,9292.01430884757
1000,0.215,0.6,0.0100132589608755,13.2736548535704,-4603.89295597414,-4610.52978340092,0.0399806559271595,1.11213300318359,0.389,9227.78591194827,9233.05956680184,9276.86346473809,9262.50609847574
1000,0.215,0.6,0.27572673788692,5.11473023954204,-4550.68384502962,-4553.2412101494,0.0399806559271595,1.11213300318359,0.4,9121.36769005925,9118.48242029879,9170.44524284907,9147.92895197268
1000,0.215,0.6,0.38927540260787,4.12559328957832,-4615.83774970486,-4617.90054634965,0.0399806559271595,1.11213300318359,0.388,9251.67549940972,9247.8010926993,9300.75305219954,9277.24762437319
1000,0.215,0.6,0.0285008473743566,10.8334602413361,-4618.54799667586,-4623.96472679652,0.0399806559271595,1.11213300318359,0.387,9257.09599335171,9259.92945359305,9306.17354614154,9289.37598526694
1000,0.215,0.6,0.0463155201640016,9.67278149724734,-4445.12775470034,-4449.96414544896,0.0399806559271595,1.11213300318359,0.415,8910.25550940067,8911.92829089792,8959.33306219049,8941.37482257181
1000,0.215,0.6,0.887205234655045,1.1441518992051,-4523.36280076766,-4523.93487671727,0.0399806559271595,1.11213300318359,0.404,9066.72560153533,9059.86975343453,9115.80315432515,9089.31628510843
1000,0.215,0.6,0.111606132108385,7.50234047330196,-4572.92156217546,-4576.67273241211,0.0399806559271595,1.11213300318359,0.394,9165.84312435092,9165.34546482423,9214.92067714075,9194.79199649812
1000,0.215,0.6,0.0924706552880269,7.97574722902573,-4648.1431730241,-4652.13104663862,0.0399806559271595,1.11213300318359,0.382,9316.28634604821,9316.26209327724,9365.36389883803,9345.70862495113
1000,0.215,0.6,0.598170994987066,2.76337634853553,-4637.07274352065,-4638.45443169492,0.0399806559271595,1.11213300318359,0.39,9294.14548704131,9288.90886338984,9343.22303983113,9318.35539506373
1000,0.215,0.6,0.617105947769797,2.65503256075863,-4701.29294087741,-4702.62045715779,0.0399806559271595,1.11213300318359,0.372,9422.58588175483,9417.24091431558,9471.66343454465,9446.68744598948
1000,0.215,0.6,0.792984974178908,1.68751113002327,-4547.65708212064,-4548.50083768565,0.0399806559271595,1.11213300318359,0.402,9115.31416424127,9109.0016753713,9164.3917170311,9138.44820704519
1000,0.215,0.6,0.325093170012598,4.6503235867076,-4686.84341051762,-4689.16857231097,0.0399806559271595,1.11213300318359,0.379,9393.68682103523,9390.33714462194,9442.76437382506,9419.78367629584
1000,0.215,0.6,0.992811060908876,0.24996291188836,-4607.63933877901,-4607.76432023496,0.0399806559271595,1.11213300318359,0.389,9235.27867755802,9227.52864046991,9284.35623034784,9256.9751721438
1000,0.215,0.6,0.572376834275832,2.91365866574051,-4567.03217410326,-4568.48900343613,0.0399806559271595,1.11213300318359,0.399,9154.06434820652,9148.97800687226,9203.14190099635,9178.42453854616
1000,0.215,0.6,0.0345147720898222,10.3783372819071,-4424.63987630998,-4429.82904495094,0.0399806559271595,1.11213300318359,0.42,8869.27975261997,8871.65808990187,8918.35730540979,8901.10462157577
1000,0.215,0.6,0.0435759805985916,9.8197472670272,-4657.95659693053,-4662.86647056404,0.0399806559271595,1.11213300318359,0.38,9335.91319386106,9337.73294112808,9384.99074665088,9367.17947280198
1000,0.215,0.6,0.297073390466255,4.90605485141714,-4534.82677841469,-4537.2798058404,0.0399806559271595,1.11213300318359,0.399,9089.65355682939,9086.55961168081,9138.73110961921,9116.0061433547
1000,0.215,0.6,0.801139421048099,1.642470579769,-4486.7251072506,-4487.54634254049,0.0399806559271595,1.11213300318359,0.408,8993.45021450121,8987.09268508098,9042.52776729103,9016.53921675487
1000,0.215,0.6,0.910385348121796,0.996109456622435,-4580.03030883806,-4580.52836356637,0.0399806559271595,1.11213300318359,0.394,9180.06061767612,9173.05672713274,9229.13817046594,9202.50325880663
1000,0.215,0.6,0.785510516618662,1.72863054502523,-4644.56089179926,-4645.42520707177,0.0399806559271595,1.11213300318359,0.388,9309.12178359851,9302.85041414354,9358.19933638834,9332.29694581743
1000,0.215,0.6,0.849023455736991,1.37213431153396,-4404.47143782598,-4405.15750498174,0.0399806559271595,1.11213300318359,0.419,8828.94287565195,8822.31500996349,8878.02042844178,8851.76154163738
1000,0.215,0.6,0.725714954652888,2.05461114664831,-4601.86517792336,-4602.89248349669,0.0399806559271595,1.11213300318359,0.394,9223.73035584673,9217.78496699337,9272.80790863655,9247.23149866727
1000,0.215,0.6,0.469937703617988,3.5525194897109,-4480.13409729793,-4481.91035704278,0.0399806559271595,1.11213300318359,0.409,8980.26819459586,8975.82071408557,9029.34574738568,9005.26724575946
1000,0.215,0.6,0.571679079123369,2.91777165409076,-4519.09599134742,-4520.55487717446,0.0399806559271595,1.11213300318359,0.403,9058.19198269484,9053.10975434893,9107.26953548466,9082.55628602282
1000,0.215,0.6,0.541547154413116,3.0980864273497,-4463.16797057872,-4464.71701379239,0.0399806559271595,1.11213300318359,0.412,8946.33594115743,8941.43402758478,8995.41349394725,8970.88055925867
1000,0.215,0.6,0.000640698645355656,19.4511663660305,-4757.91542907175,-4767.64101225476,0.0399806559271595,1.11213300318359,0.364,9535.83085814349,9547.28202450952,9584.90841093331,9576.72855618342
1000,0.215,0.6,0.592709512387743,2.79492241781372,-4305.6989821428,-4307.09644335171,0.0399806559271595,1.11213300318359,0.438,8631.3979642856,8626.19288670342,8680.47551707543,8655.63941837731
1000,0.215,0.6,0.0068815780437664,14.1332898745513,-4622.12043247016,-4629.18707740744,0.0399806559271595,1.11213300318359,0.387,9264.24086494032,9270.37415481487,9313.31841773014,9299.82068648877
1000,0.215,0.6,0.104829897363787,7.66066266314374,-4604.73654660777,-4608.56687793934,0.0399806559271595,1.11213300318359,0.394,9229.47309321553,9229.13375587868,9278.55064600535,9258.58028755257
1000,0.215,0.6,0.697829694225007,2.20655324397922,-4605.86736588894,-4606.97064251093,0.0399806559271595,1.11213300318359,0.389,9231.73473177788,9225.94128502186,9280.8122845677,9255.38781669575
1000,0.215,0.6,0.578610889072764,2.87702767558949,-4575.90824906785,-4577.34676290565,0.0399806559271595,1.11213300318359,0.395,9171.81649813571,9166.6935258113,9220.89405092553,9196.14005748519
1000,0.215,0.6,0.539714425260472,3.1092354187349,-4600.29779833748,-4601.85241604685,0.0399806559271595,1.11213300318359,0.389,9220.59559667496,9215.70483209369,9269.67314946478,9245.15136376759
1000,0.215,0.6,0.40824936485159,3.9834567504513,-4529.51990959708,-4531.5116379723,0.0399806559271595,1.11213300318359,0.402,9079.03981919415,9075.0232759446,9128.11737198398,9104.4698076185
1000,0.215,0.6,0.0492189932636714,9.5258399485374,-4595.88951246661,-4600.65243244088,0.0399806559271595,1.11213300318359,0.392,9211.77902493322,9213.30486488175,9260.85657772304,9242.75139655565
1000,0.215,0.6,0.871532760372165,1.23962356652919,-4410.3167599988,-4410.93657178206,0.0399806559271595,1.11213300318359,0.422,8840.63351999759,8833.87314356412,8889.71107278741,8863.31967523801
1000,0.215,0.6,0.38715060193204,4.14183614554531,-4610.46007121263,-4612.5309892854,0.0399806559271595,1.11213300318359,0.39,9240.92014242526,9237.0619785708,9289.99769521508,9266.50851024469
1000,0.215,0.6,0.0241023256674656,11.2294975174427,-4568.6399047066,-4574.25465346532,0.0399806559271595,1.11213300318359,0.398,9157.27980941319,9160.50930693063,9206.35736220301,9189.95583860453
1000,0.215,0.6,0.894708133235496,1.09725091717883,-4577.79560416616,-4578.34422962475,0.0399806559271595,1.11213300318359,0.393,9175.59120833233,9168.6884592495,9224.66876112215,9198.1349909234
1000,0.215,0.6,0.269060760945813,5.18268953409097,-4482.88316380121,-4485.47450856825,0.0399806559271595,1.11213300318359,0.412,8985.76632760241,8982.94901713651,9034.84388039224,9012.3955488104
1000,0.215,0.6,0.490684472107976,3.41652108762355,-4364.17915115178,-4365.88741169559,0.0399806559271595,1.11213300318359,0.432,8748.35830230355,8743.77482339118,8797.43585509338,8773.22135506507
1000,0.215,0.6,0.382095566926551,4.18075582256097,-4666.49389793234,-4668.58427584362,0.0399806559271595,1.11213300318359,0.381,9352.98779586468,9349.16855168724,9402.0653486545,9378.61508336113
1000,0.215,0.6,0.758780191179284,1.87475872504001,-4429.57855649806,-4430.51593586058,0.0399806559271595,1.11213300318359,0.419,8879.15711299612,8873.03187172116,8928.23466578595,8902.47840339506
1000,0.215,0.6,0.347189328003211,4.4610636047255,-4459.02446633384,-4461.2549981362,0.0399806559271595,1.11213300318359,0.412,8938.04893266768,8934.50999627241,8987.1264854575,8963.9565279463
1000,0.215,0.6,0.863964535512767,1.28470869757803,-4748.74426458764,-4749.38661893643,0.0399806559271595,1.11213300318359,0.366,9517.48852917528,9510.77323787286,9566.56608196511,9540.21976954675
1000,0.215,0.6,0.0504949292192317,9.4638712823089,-4640.35510377652,-4645.08703941767,0.0399806559271595,1.11213300318359,0.382,9300.71020755303,9302.17407883534,9349.78776034286,9331.62061050924
1000,0.215,0.6,0.0105348728940932,13.1567225674062,-4592.17285503583,-4598.75121631954,0.0399806559271595,1.11213300318359,0.391,9204.34571007167,9209.50243263908,9253.42326286149,9238.94896431297
1000,0.215,0.6,0.832889518072316,1.46462025990513,-4478.55817006631,-4479.29048019626,0.0399806559271595,1.11213300318359,0.412,8977.11634013262,8970.58096039252,9026.19389292244,9000.02749206642
1000,0.215,0.6,0.0489136596970402,9.54089673203634,-4577.83048609381,-4582.60093445983,0.0399806559271595,1.11213300318359,0.397,9175.66097218762,9177.20186891966,9224.73852497745,9206.64840059355
1000,0.215,0.6,0.105942829259642,7.63401767947107,-4529.3865658143,-4533.20357465403,0.0399806559271595,1.11213300318359,0.403,9078.7731316286,9078.40714930807,9127.85068441842,9107.85368098196
1000,0.215,0.6,0.725325029653966,2.05673180530539,-4609.53891492668,-4610.56728082934,0.0399806559271595,1.11213300318359,0.388,9239.07782985337,9233.13456165867,9288.15538264319,9262.58109333256
1000,0.215,0.6,0.407185058353445,3.99129623061526,-4380.99038371057,-4382.98603182588,0.0399806559271595,1.11213300318359,0.424,8781.98076742114,8777.97206365175,8831.05832021096,8807.41859532565
1000,0.215,0.6,0.292063272496165,4.95387272920743,-4609.64143426123,-4612.11837062583,0.0399806559271595,1.11213300318359,0.388,9239.28286852246,9236.23674125167,9288.36042131228,9265.68327292556
1000,0.215,0.6,0.457215180026694,3.63794841662275,-4459.8518053835,-4461.67077959182,0.0399806559271595,1.11213300318359,0.415,8939.70361076701,8935.34155918363,8988.78116355683,8964.78809085752
1000,0.215,0.6,0.627000370149425,2.59899949036662,-4619.38639438388,-4620.68589412906,0.0399806559271595,1.11213300318359,0.384,9258.77278876776,9253.37178825813,9307.85034155758,9282.81831993202
1000,0.215,0.6,0.86477682739714,1.27989775470269,-4670.29671240525,-4670.9366612826,0.0399806559271595,1.11213300318359,0.381,9360.59342481051,9353.87332256521,9409.67097760033,9383.3198542391
1000,0.215,0.6,0.839139720873048,1.42899782441964,-4483.35138891255,-4484.06588782476,0.0399806559271595,1.11213300318359,0.411,8986.70277782509,8980.13177564951,9035.78033061492,9009.57830732341
1000,0.215,0.6,0.210754329305451,5.84846615583592,-4476.26031725199,-4479.18455032991,0.0399806559271595,1.11213300318359,0.409,8972.52063450399,8970.36910065983,9021.59818729381,8999.81563233372
1000,0.215,0.6,0.205066271312159,5.92178220694768,-4622.78244552387,-4625.74333662734,0.0399806559271595,1.11213300318359,0.386,9265.56489104774,9263.48667325468,9314.64244383756,9292.93320492858
1000,0.215,0.6,0.65563237222786,2.43877067631729,-4642.98545383449,-4644.20483917265,0.0399806559271595,1.11213300318359,0.383,9305.97090766898,9300.40967834529,9355.0484604588,9329.85621001919
1000,0.215,0.6,0.575659815026227,2.89434218661154,-4465.66148515353,-4467.10865624683,0.0399806559271595,1.11213300318359,0.416,8951.32297030706,8946.21731249367,9000.40052309688,8975.66384416756
1000,0.215,0.6,0.758053350401838,1.87871807765441,-4575.04349733512,-4575.98285637394,0.0399806559271595,1.11213300318359,0.396,9170.08699467023,9163.96571274789,9219.16454746006,9193.41224442178
1000,0.215,0.6,0.00531885025643359,14.71990127766,-4618.69915333815,-4626.05910397698,0.0399806559271595,1.11213300318359,0.388,9257.39830667629,9264.11820795395,9306.47585946611,9293.56473962784
1000,0.215,0.6,0.131117598189986,7.09176510399811,-4484.19508800201,-4487.74097055401,0.0399806559271595,1.11213300318359,0.411,8988.39017600403,8987.48194110802,9037.46772879385,9016.92847278192
1000,0.215,0.6,0.707959945072529,2.15126958553628,-4500.10126864515,-4501.17690343792,0.0399806559271595,1.11213300318359,0.407,9020.20253729031,9014.35380687584,9069.28009008013,9043.80033854974
1000,0.215,0.6,0.56796583241937,2.93970482698933,-4621.12477065531,-4622.59462306881,0.0399806559271595,1.11213300318359,0.385,9262.24954131062,9257.18924613761,9311.32709410044,9286.6357778115
1000,0.215,0.6,0.481463604582518,3.47648005174415,-4524.46071199798,-4526.19895202385,0.0399806559271595,1.11213300318359,0.402,9068.92142399596,9064.3979040477,9117.99897678578,9093.8444357216
1000,0.215,0.6,0.0532688604682688,9.33415354935096,-4572.87679495568,-4577.54387173036,0.0399806559271595,1.11213300318359,0.392,9165.75358991136,9167.08774346071,9214.83114270118,9196.53427513461
1000,0.215,0.6,0.160700403638146,6.56565347831383,-4500.85933999236,-4504.14216673152,0.0399806559271595,1.11213300318359,0.41,9021.71867998472,9020.28433346303,9070.79623277454,9049.73086513693
1000,0.215,0.6,0.402963260563403,4.0225453980911,-4690.32462255168,-4692.33589525073,0.0399806559271595,1.11213300318359,0.374,9400.64924510337,9396.67179050146,9449.72679789319,9426.11832217535
1000,0.215,0.6,0.506877390581816,3.31298590271581,-4561.47805380071,-4563.13454675206,0.0399806559271595,1.11213300318359,0.399,9142.95610760141,9138.26909350413,9192.03366039123,9167.71562517802
1000,0.215,0.6,0.968096278555954,0.553421770260684,-4801.44271572432,-4801.71942660945,0.0399806559271595,1.11213300318359,0.36,9622.88543144864,9615.4388532189,9671.96298423846,9644.8853848928
1000,0.215,0.6,0.395040581478041,4.08186050994482,-4555.66605924711,-4557.70698950208,0.0399806559271595,1.11213300318359,0.398,9131.33211849421,9127.41397900416,9180.40967128404,9156.86051067805
1000,0.215,0.6,0.10345998971523,7.69382428967037,-4517.68994144293,-4521.53685358776,0.0399806559271595,1.11213300318359,0.399,9055.37988288585,9055.07370717552,9104.45743567567,9084.52023884941
1000,0.215,0.6,0.0571779107630095,9.16189182146445,-4696.22485081354,-4700.80579672427,0.0399806559271595,1.11213300318359,0.377,9412.44970162708,9413.61159344855,9461.52725441691,9443.05812512244
1000,0.215,0.6,0.801962833661418,1.63791077568567,-4474.21671119278,-4475.03566658062,0.0399806559271595,1.11213300318359,0.413,8968.43342238555,8962.07133316124,9017.51097517538,8991.51786483513
1000,0.215,0.6,0.0839228556170174,8.21765428743856,-4576.23473775891,-4580.34356490263,0.0399806559271595,1.11213300318359,0.398,9172.46947551782,9172.68712980525,9221.54702830764,9202.13366147915
1000,0.215,0.6,0.80230682887382,1.63600515792677,-4429.71348627222,-4430.53148885119,0.0399806559271595,1.11213300318359,0.419,8879.42697254444,8873.06297770237,8928.50452533427,8902.50950937626
1000,0.215,0.6,0.553114584169907,3.02821654113905,-4647.95350180964,-4649.46761008021,0.0399806559271595,1.11213300318359,0.384,9315.90700361928,9310.93522016041,9364.9845564091,9340.38175183431
